,word1,word2,relation
2763,society,civilization,coord
2764,society,alliance,coord
2765,society,company,coord
2766,society,junto,coord
2767,society,institute,coord
2768,society,turnverein,coord
2769,society,union,coord
2770,society,zollverein,coord
2771,society,organization,coord
2772,society,freemasonry,coord
2773,smoke,fume,coord
2774,smoke,soot,coord
2775,smoke,raff,coord
2776,society,camarilla,coord
2777,society,verein,coord
2778,society,confederacy,coord
2779,society,association,coord
2780,society,combination,coord
2781,society,citizens,coord
2782,society,syndicate,coord
2783,society,humanity,coord
2784,society,coalition,coord
2785,society,confederation,coord
2786,society,league,coord
2787,society,bund,coord
2788,society,culture,coord
2789,smoke,grime,coord
2790,society,camorra,coord
2791,sovereignty,autonomy,coord
2792,speech,palaver,coord
2793,speech,parlance,coord
2794,speech,talking,coord
2795,speech,words,coord
2796,speech,prolation,coord
2797,speech,dialogue,coord
2798,speech,address,coord
2799,speech,harangue,coord
2800,speech,tongue,coord
2801,speech,discourse,coord
2802,speech,prattle,coord
2803,speech,vocalizations,coord
2804,speech,tirade,coord
2805,speech,parole,coord
2806,speech,communication,coord
2807,speech,sermon,coord
2808,society,guild,coord
2809,speech,language,coord
2810,speech,lecture,coord
2811,sovereignty,control,coord
2812,sovereignty,independence,coord
2813,sovereignty,dominion,coord
2814,sovereignty,suzerainty,coord
2815,sovereignty,infinity,coord
2816,sovereignty,power,coord
2817,sovereignty,rule,coord
2818,sovereignty,self-government,coord
2819,sovereignty,eternity,coord
2820,sovereignty,supremacy,coord
2821,speech,talk,coord
2822,speech,homily,coord
2823,speech,oration,coord
2824,speech,effusion,coord
2825,speech,vernacular,coord
2826,speech,dialect,coord
2827,smoke,grit,coord
2828,smoke,smudge,coord
2829,smoke,smoking,coord
2830,skeleton,ebauche,coord
2831,skeleton,brouillon,coord
2832,skeleton,beam,coord
2833,skeleton,rafter,coord
2834,skeleton,joist,coord
2835,skill,trick,coord
2836,skill,accomplishment,coord
2837,skill,expertise,coord
2838,skill,craft,coord
2839,skill,acquisition,coord
2840,skill,ambidextrousness,coord
2841,skill,cleverness,coord
2842,skill,talent,coord
2843,skill,mastery,coord
2844,skill,sleight,coord
2845,skeleton,draft,coord
2846,skill,knack,coord
2847,skeleton,frame,coord
2848,skeleton,shadow,coord
2849,similarity,affinity,coord
2850,similarity,semblance,coord
2851,similarity,agreement,coord
2852,similarity,similitude,coord
2853,skeleton,lintel,coord
2854,skeleton,anatomy,coord
2855,skeleton,stump,coord
2856,skeleton,draught,coord
2857,skeleton,transom,coord
2858,skeleton,girder,coord
2859,skeleton,spindleshanks,coord
2860,skeleton,underframe,coord
2861,skeleton,outline,coord
2862,skeleton,travis,coord
2863,skeleton,summer,coord
2864,skeleton,trave,coord
2865,skill,flair,coord
2866,skill,adroitness,coord
2867,skill,panurgy,coord
2868,slaughter,massacre,coord
2869,slaughter,rout,coord
2870,slaughter,carnage,coord
2871,slaughter,butchery,coord
2872,slaughter,butcher,coord
2873,slaughter,killing,coord
2874,slaughter,beat,coord
2875,slaughter,hammer,coord
2876,slaughter,thrash,coord
2877,slaughter,kill,coord
2878,slaughter,defeat,coord
2879,slaughter,overwhelm,coord
2880,slaughter,crush,coord
2881,slaughter,murder,coord
2882,smoke,smut,coord
2883,slaughter,slay,coord
2884,slaughter,trounce,coord
2885,skill,mastership,coord
2886,skill,handiness,coord
2887,skill,skillfulness,coord
2888,skill,ambidexterity,coord
2889,skill,aptitude,coord
2890,skill,acquirement,coord
2891,skill,excellence,coord
2892,skill,attainment,coord
2893,skill,dexterity,coord
2894,speech,peroration,coord
2895,skill,science,coord
2896,skill,ability,coord
2897,skill,proficiency,coord
2898,skill,facility,coord
2899,skill,dexterousness,coord
2900,skill,callidity,coord
2901,skill,competence,coord
2902,skill,address,coord
2903,skill,expertness,coord
2904,talent,capacity,coord
2905,speech,idiom,coord
2906,speech,speaking,coord
2907,sword,steel,coord
2908,sword,creese,coord
2909,sword,partisan,coord
2910,sword,yataghan,coord
2911,sword,battle-ax,coord
2912,sword,poniard,coord
2913,sword,bayonet,coord
2914,sword,dudgeon,coord
2915,sword,dirk,coord
2916,sword,yatacban,coord
2917,sword,tomahawk,coord
2918,sword,ataghan,coord
2919,sword,foil,coord
2920,sword,tuck,coord
2921,sword,whinyard,coord
2922,sword,ax,coord
2923,sword,glave,coord
2924,sword,bilbo,coord
2925,sword,baselard,coord
2926,supermarket,bakeshop,coord
2927,sword,attaghan,coord
2928,sword,sword-stick,coord
2929,sword,banger,coord
2930,sword,broadsword,coord
2931,sword,stylet,coord
2932,sword,falchion,coord
2933,sword,toledo,coord
2934,sword,claymore,coord
2935,sword,rapier,coord
2936,sword,kris,coord
2937,sword,ferrara,coord
2938,sword,blade,coord
2939,sword,assagai,coord
2940,sword,sword-bayonet,coord
2941,sword,scimitar,coord
2942,supermarket,delicatessen,coord
2943,sword,cimeter,coord
2944,sword,adaga,coord
2945,syntax,grammar,coord
2946,syntax,praxis,coord
2947,syntax,punctuation,coord
2948,syrup,treacle,coord
2949,syrup,honey,coord
2950,syrup,molasses,coord
2951,syrup,sirup,coord
2952,syrup,manna,coord
2953,talent,gift,coord
2954,talent,ability,coord
2955,talent,parts,coord
2956,talent,talents,coord
2957,talent,endowment,coord
2958,talent,ingenuity,coord
2959,talent,turn,coord
2960,synonym,allusion,coord
2961,sword,glaive,coord
2962,synonym,acceptation,coord
2963,synonym,suggestion,coord
2964,sword,pole-ax,coord
2965,sword,saber,coord
2966,sword,skean,coord
2967,sword,assegai,coord
2968,sword,cutlass,coord
2969,sword,dagger,coord
2970,sword,stiletto,coord
2971,sword,gisarme,coord
2972,sword,brand,coord
2973,sword,halberd,coord
2974,syllabus,heads,coord
2975,syllabus,prospectus,coord
2976,syllabus,contents,coord
2977,syllabus,curriculum,coord
2978,syllabus,program,coord
2979,synonym,implication,coord
2980,supermarket,confectionery,coord
2981,supermarket,dairy,coord
2982,supermarket,greengrocer,coord
2983,storekeeper,merchant,coord
2984,student,undergraduate,coord
2985,student,apprentice,coord
2986,student,pupil,coord
2987,student,educatee,coord
2988,student,scholar,coord
2989,student,learner,coord
2990,subway,locomotive,coord
2991,subway,trolley,coord
2992,subway,minivan,coord
2993,subway,van,coord
2994,subway,motorbike,coord
2995,sugar,confectionary,coord
2996,sugar,damson,coord
2997,sugar,lollipop,coord
2998,storekeeper,trader,coord
2999,sugar,sweets,coord
3000,storekeeper,retailer,coord
3001,storekeeper,shopkeeper,coord
3002,sport,sportsman,coord
3003,sport,summercater,coord
3004,sport,sportswoman,coord
3005,sport,sporting,coord
3006,sport,athletics,coord
3007,statistics,information,coord
3008,statistics,returns,coord
3009,statistics,bookmaking,coord
3010,statistics,speculation,coord
3011,statistics,gaming,coord
3012,statistics,data,coord
3013,statistics,info,coord
3014,statistics,figures,coord
3015,statistics,assurance,coord
3016,storekeeper,seller,coord
3017,storekeeper,salesperson,coord
3018,sugar,syrup,coord
3019,sugar,sweetmeat,coord
3020,sugar,julep,coord
3021,sugar,comfit,coord
3022,sugar,mithai,coord
3023,sugar,manna,coord
3024,sugar,treacle,coord
3025,sugar,sorghum,coord
3026,sugar,jujube,coord
3027,sugar,grocery,coord
3028,supercomputer,laptop,coord
3029,supercomputer,pc,coord
3030,supercomputer,cpu,coord
3031,supercomputer,notebook,coord
3032,supercomputer,mainframe,coord
3033,supercomputer,workstation,coord
3034,supercomputer,processor,coord
3035,supermarket,bakery,coord
3036,sugar,caramel,coord
3037,sugar,taffy,coord
3038,sugar,confiture,coord
3039,sugar,bonbon,coord
3040,sugar,confection,coord
3041,sugar,marmalade,coord
3042,sugar,jewel,coord
3043,sugar,sweetie,coord
3044,sugar,molasses,coord
3045,sugar,sugar-candy,coord
3046,sugar,sugar-plum,coord
3047,speech,locution,coord
3048,sugar,preserve,coord
3049,sugar,plum,coord
3050,sugar,conserve,coord
3051,sugar,jam,coord
3052,sugar,licorice,coord
3053,sugar,baby,coord
3054,sugar,glucose,coord
3055,sugar,honey,coord
3056,sugar,darling,coord
3057,similarity,likeness,coord
3058,troops,soldiery,coord
3059,troops,sabaoth,coord
3060,wedge,pack,coord
3061,wedge,coulter,coord
3062,wedge,lock,coord
3063,wedge,hatchet,coord
3064,wedge,knife,coord
3065,wedge,chock,coord
3066,wedge,slice,coord
3067,wedge,sickle,coord
3068,wedge,cutter,coord
3069,wedge,bushwhacker,coord
3070,wedge,scythe,coord
3071,wedge,shears,coord
3072,wedge,microtome,coord
3073,wedge,stuff,coord
3074,wedge,gill,coord
3075,wedge,scalpel,coord
3076,wedge,mattock,coord
3077,wedge,plowshare,coord
3078,wedge,ax,coord
3079,wedge,whittle,coord
3080,wedge,piece,coord
3081,wedge,blade,coord
3082,wedge,belduque,coord
3083,wedge,push,coord
3084,wedge,cram,coord
3085,wedge,adze,coord
3086,wedge,razor,coord
3087,wedge,lancet,coord
3088,wedge,cutters,coord
3089,wedge,colter,coord
3090,wedge,segment,coord
3091,wedge,bistoury,coord
3092,wedge,cuneus,coord
3093,wedge,hold,coord
3094,wedge,force,coord
3095,wedding,hymeneals,coord
3096,wedge,cutlery,coord
3097,wedge,lodge,coord
3098,week,hebdomad,coord
3099,week,quarter,coord
3100,week,lifetime,coord
3101,week,year,coord
3102,week,quinquennium,coord
3103,week,month,coord
3104,week,decade,coord
3105,wheels,roadster,coord
3106,wheels,jeep,coord
3107,wheels,steamer,coord
3108,whorehouse,bagnio,coord
3109,whorehouse,cathouse,coord
3110,whorehouse,bordello,coord
3111,whorehouse,brothel,coord
3112,whorehouse,bawdyhouse,coord
3113,week,generation,coord
3114,wedge,section,coord
3115,wedge,bodkin,coord
3116,wedge,jam,coord
3117,wedge,sword,coord
3118,wedge,block,coord
3119,wedge,chunk,coord
3120,wedge,squeeze,coord
3121,wedge,thrust,coord
3122,wedge,guillotine,coord
3123,wedge,cleaver,coord
3124,wedge,sliver,coord
3125,wedge,pick,coord
3126,wedge,scissors,coord
3127,wedge,pickax,coord
3128,wedge,chisel,coord
3129,wedge,billhook,coord
3130,wedge,hunk,coord
3131,wedge,ram,coord
3132,wedge,penknife,coord
3133,wedding,nuptials,coord
3134,wedding,bridal,coord
3135,wedding,hymen,coord
3136,wall,barricade,coord
3137,wall,divider,coord
3138,wall,rail,coord
3139,wall,barrier,coord
3140,wall,enceinte,coord
3141,wall,border,coord
3142,wall,mountain,coord
3143,wall,envelop,coord
3144,wall,barrage,coord
3145,wall,railing,coord
3146,wall,espalier,coord
3147,wall,hedge,coord
3148,war,rivalry,coord
3149,war,campaign,coord
3150,war,warfare,coord
3151,wall,precipice,coord
3152,war,struggle,coord
3153,wall,partition,coord
3154,wall,dam,coord
3155,wall,edge,coord
3156,wall,pale,coord
3157,wall,pile,coord
3158,wall,paling,coord
3159,wall,enclose,coord
3160,wall,circumvallation,coord
3161,wall,paries,coord
3162,wall,balustrade,coord
3163,wall,fence,coord
3164,wall,roadblock,coord
3165,wall,groyne,coord
3166,wall,block,coord
3167,wall,cliff,coord
3168,wall,fort,coord
3169,wall,mass,coord
3170,wall,fortification,coord
3171,war,conflict,coord
3172,war,fighting,coord
3173,war,battle,coord
3174,warfare,rivalry,coord
3175,wealth,opulence,coord
3176,wealth,fortune,coord
3177,wealth,wealthiness,coord
3178,wealth,independence,coord
3179,wealth,affluence,coord
3180,wealth,riches,coord
3181,wealth,competence,coord
3182,wealth,solvency,coord
3183,weatherproof,long-lasting,coord
3184,weatherproof,tough,coord
3185,weatherproof,durable,coord
3186,weatherproof,resilient,coord
3187,weatherproof,strong,coord
3188,weatherproof,indestructible,coord
3189,warfare,bloodshed,coord
3190,warfare,arms,coord
3191,warfare,struggle,coord
3192,warfare,combat,coord
3193,war,crusade,coord
3194,war,competition,coord
3195,war,arms,coord
3196,war,feud,coord
3197,war,hostilities,coord
3198,war,combat,coord
3199,war,confrontation,coord
3200,wife,companion,coord
3201,warfare,feud,coord
3202,warfare,bellona,coord
3203,warfare,fighting,coord
3204,warfare,contest,coord
3205,warfare,war,coord
3206,warfare,mars,coord
3207,warfare,competition,coord
3208,warfare,hostilities,coord
3209,warfare,conflict,coord
3210,wagon,dray,coord
3211,wife,spouse,coord
3212,wife,husband,coord
3213,youngster,whiffet,coord
3214,youngster,whipster,coord
3215,youngster,younker,coord
3216,youngster,teenager,coord
3217,youngster,kid,coord
3218,youngster,hopeful,coord
3219,youngster,schoolboy,coord
3220,youth,youthhood,coord
3221,youth,childhood,coord
3222,youth,master,coord
3223,youth,whiffet,coord
3224,youth,whippersnapper,coord
3225,youth,juniority,coord
3226,youth,youngster,coord
3227,youth,stripling,coord
3228,youngster,master,coord
3229,youth,cadet,coord
3230,youngster,cadet,coord
3231,youngster,hobbledehoy,coord
3232,yacht,liner,coord
3233,year,lifetime,coord
3234,year,quinquennium,coord
3235,year,twelvemonth,coord
3236,year,time,coord
3237,year,generation,coord
3238,year,date,coord
3239,year,day,coord
3240,year,yr,coord
3241,year,decade,coord
3242,youngster,whippersnapper,coord
3243,youngster,child,coord
3244,youngster,callant,coord
3245,youngster,minor,coord
3246,youngster,youngun,coord
3247,youngster,youth,coord
3248,yacht,vessel,coord
3249,youth,minority,coord
3250,youth,youngun,coord
3251,zebra,nacre,coord
3252,zebra,cheetah,coord
3253,zebra,ocelot,coord
3254,zebra,marble,coord
3255,zebra,ophite,coord
3256,zebra,leopard,coord
3257,zebra,opal,coord
3258,zombie,robot,coord
3259,zombie,zombi,coord
3260,zombie,android,coord
3261,zombie,automaton,coord
3262,zoology,zoonomy,coord
3263,zoology,mammalogy,coord
3264,zoology,zootomy,coord
3265,zoology,morphology,coord
3266,zebra,mother-of-pearl,coord
3267,youth,nonage,coord
3268,youth,infancy,coord
3269,youth,younker,coord
3270,youth,boyhood,coord
3271,youth,girlhood,coord
3272,youth,juvenescence,coord
3273,youth,bloom,coord
3274,youth,youthfulness,coord
3275,youth,schoolboy,coord
3276,youth,minor,coord
3277,youth,incunabula,coord
3278,youth,whipster,coord
3279,youth,babyhood,coord
3280,youth,hopeful,coord
3281,youth,teens,coord
3282,youth,lad,coord
3283,youth,hobbledehoy,coord
3284,youth,callant,coord
3285,youth,juvenility,coord
3286,yacht,ship,coord
3287,yacht,ferry,coord
3288,yacht,craft,coord
3289,wine,wine-colored,coord
3290,wine,coffee,coord
3291,wine,tea,coord
3292,wine,lavender,coord
3293,wine,beer,coord
3294,wine,lilac,coord
3295,wine,chocolate,coord
3296,wine,amethyst,coord
3297,wine,cocoa,coord
3298,wine,ale,coord
3299,wine,stingo,coord
3300,wine,plum,coord
3301,wine,punch,coord
3302,wine,cup,coord
3303,wine,grog,coord
3304,wine,purl,coord
3305,wine,spirits,coord
3306,wine,liqueur,coord
3307,wine,toddy,coord
3308,wife,consort,coord
3309,wildlife,plants,coord
3310,wildlife,animals,coord
3311,wildlife,birds,coord
3312,wildlife,nature,coord
3313,winch,crane,coord
3314,winch,hoist,coord
3315,winch,haul,coord
3316,winch,pulley,coord
3317,winch,windlass,coord
3318,winch,raise,coord
3319,winch,lift,coord
3320,winch,crank,coord
3321,winch,pull,coord
3322,winch,lifter,coord
3323,wine,violet,coord
3324,wine,gin,coord
3325,wine,negus,coord
3326,wine,mauve,coord
3327,workshop,works,coord
3328,workshop,factory,coord
3329,workshop,manufactory,coord
3330,workshop,atelier,coord
3331,workshop,cabinet,coord
3332,workshop,office,coord
3333,workshop,plant,coord
3334,workshop,shop,coord
3335,xerox,similitude,coord
3336,xerox,semblance,coord
3337,xerox,electrotype,coord
3338,xerox,facsimile,coord
3339,xerox,ectype,coord
3340,yacht,cruiser,coord
3341,yacht,dinghy,coord
3342,workshop,workplace,coord
3343,workshop,studio,coord
3344,workshop,workhouse,coord
3345,woman,lady,coord
3346,wine,cider,coord
3347,wine,vino,coord
3348,wine,wine-coloured,coord
3349,wine,bishop,coord
3350,wine,flip,coord
3351,wine,mate,coord
3352,wine,claret,coord
3353,wife,partner,coord
3354,wine,wassail,coord
3355,winter,chill,coord
3356,winter,coldness,coord
3357,winter,frost,coord
3358,winter,wintertime,coord
3359,winter,iciness,coord
3360,woman,female,coord
3361,woman,petticoat,coord
3362,winter,siberia,coord
3363,troops,regulars,coord
3364,wagon,carriage,coord
3365,wagon,lorry,coord
3366,turmoil,commotion,coord
3367,turmoil,donnybrook,coord
3368,turmoil,pudder,coord
3369,turmoil,ruction,coord
3370,turmoil,riot,coord
3371,turmoil,rhubarb,coord
3372,turmoil,convulsion,coord
3373,turmoil,brawl,coord
3374,turmoil,whirlwind,coord
3375,turmoil,saturnalia,coord
3376,turmoil,havoc,coord
3377,turmoil,ferment,coord
3378,turmoil,trouble,coord
3379,turmoil,fracas,coord
3380,turmoil,storm,coord
3381,turmoil,rumpus,coord
3382,turmoil,thunderstorm,coord
3383,turmoil,pother,coord
3384,turmoil,scramble,coord
3385,turmoil,melee,coord
3386,turmoil,tumult,coord
3387,turmoil,revolution,coord
3388,turmoil,disturbance,coord
3389,turmoil,fight,coord
3390,turmoil,chaos,coord
3391,turmoil,volcano,coord
3392,turmoil,hubbub,coord
3393,turmoil,earthquake,coord
3394,turmoil,confusion,coord
3395,turmoil,babel,coord
3396,turmoil,disorder,coord
3397,turmoil,bedlam,coord
3398,turmoil,instability,coord
3399,turmoil,to-do,coord
3400,turmoil,squall,coord
3401,turmoil,embroilment,coord
3402,turmoil,disquiet,coord
3403,university,academe,coord
3404,vampire,ogress,coord
3405,vampire,brownie,coord
3406,vampire,puck,coord
3407,vampire,urchin,coord
3408,vampire,elf,coord
3409,vampire,vulture,coord
3410,vampire,tick,coord
3411,vampire,ghoul,coord
3412,vampire,ouphe,coord
3413,vampire,kobold,coord
3414,vampire,sprite,coord
3415,vampire,jinn,coord
3416,vampire,flibbertigibbet,coord
3417,vampire,gin,coord
3418,vampire,nix,coord
3419,vampire,bogie,coord
3420,turmoil,unrest,coord
3421,vampire,bogeyman,coord
3422,vampire,loki,coord
3423,university,academia,coord
3424,university,campus,coord
3425,university,academy,coord
3426,university,seminary,coord
3427,university,school,coord
3428,university,college,coord
3429,university,lyceum,coord
3430,uranium,radon,coord
3431,uranium,plutonium,coord
3432,uranium,radium,coord
3433,vampire,barghest,coord
3434,vampire,nixie,coord
3435,vampire,pixy,coord
3436,vampire,parasite,coord
3437,vampire,bogle,coord
3438,vampire,cluricaune,coord
3439,turmoil,row,coord
3440,turmoil,tempest,coord
3441,turmoil,stour,coord
3442,truck,limber,coord
3443,truck,ricksha,coord
3444,truck,tractor-trailer,coord
3445,truck,barrow,coord
3446,truck,hackery,coord
3447,truck,brett,coord
3448,truck,rig,coord
3449,truck,dearborn,coord
3450,truck,cycle,coord
3451,truck,brancard,coord
3452,truck,two-wheeler,coord
3453,truck,quadricycle,coord
3454,truck,pontoon,coord
3455,truck,litter,coord
3456,truck,hack,coord
3457,truck,bike,coord
3458,truck,palanquin,coord
3459,truck,shay,coord
3460,truck,palankeen,coord
3461,troops,trainband,coord
3462,truck,bicycle,coord
3463,truck,carriole,coord
3464,truck,team,coord
3465,truck,bus,coord
3466,truck,motortruck,coord
3467,truck,automobile,coord
3468,truck,tram,coord
3469,truck,cariole,coord
3470,truck,tonga,coord
3471,truck,car,coord
3472,truck,tumbrel,coord
3473,truck,pick-up,coord
3474,truck,perambulator,coord
3475,truck,chaise,coord
3476,truck,hurdle,coord
3477,truck,jigger,coord
3478,truck,rockaway,coord
3479,truck,mailstate,coord
3480,tulip,peacock,coord
3481,tulip,rhododendron,coord
3482,tulip,begonia,coord
3483,tulip,geranium,coord
3484,tumor,tumour,coord
3485,tumor,neoplasm,coord
3486,tumor,lump,coord
3487,tumor,distension,coord
3488,tumor,cancer,coord
3489,tumor,diastole,coord
3490,tumor,growth,coord
3491,turmoil,free-for-all,coord
3492,turmoil,mayhem,coord
3493,turmoil,turbulence,coord
3494,turmoil,uproar,coord
3495,tulip,windflower,coord
3496,tulip,butterfly,coord
3497,tulip,marigold,coord
3498,tulip,ranunculus,coord
3499,truck,kittereen,coord
3500,truck,hobbyhorse,coord
3501,truck,wagon,coord
3502,truck,go-cart,coord
3503,truck,jinrikisha,coord
3504,truck,velocipede,coord
3505,truck,wheel,coord
3506,vampire,mosquito,coord
3507,truck,van,coord
3508,truck,crate,coord
3509,truck,stretcher,coord
3510,truck,tricycle,coord
3511,truck,ambulance,coord
3512,truck,sloven,coord
3513,truck,manomotor,coord
3514,tulip,chameleon,coord
3515,truck,nib,coord
3516,wagon,car,coord
3517,vampire,pigwidgeon,coord
3518,vampire,gnome,coord
3519,violence,callithump,coord
3520,violence,fierceness,coord
3521,violence,vehemence,coord
3522,violence,delirium,coord
3523,violence,desperation,coord
3524,violence,furor,coord
3525,violence,effervescence,coord
3526,violence,madness,coord
3527,violence,intoxication,coord
3528,violence,outlawry,coord
3529,violence,despotism,coord
3530,violence,impetuosity,coord
3531,violence,bluster,coord
3532,violence,riot,coord
3533,violence,distraction,coord
3534,violence,raving,coord
3535,violence,turbulence,coord
3536,violence,boisterousness,coord
3537,violence,hysterics,coord
3538,video,capture,coord
3539,videocassette,video,coord
3540,videocassette,tape,coord
3541,videocassette,cassette,coord
3542,videocassette,videotape,coord
3543,violence,row,coord
3544,violence,ebullition,coord
3545,violence,uproar,coord
3546,violence,furore,coord
3547,violence,fury,coord
3548,violence,force,coord
3549,violence,rumpus,coord
3550,violence,rage,coord
3551,violence,phrensy,coord
3552,violence,inclemency,coord
3553,violence,anger,coord
3554,video,tape,coord
3555,violence,frenzy,coord
3556,viper,worm,coord
3557,voucher,receipt,coord
3558,voucher,verifier,coord
3559,voyager,itinerant,coord
3560,voyager,adventurer,coord
3561,voyager,traveler,coord
3562,voyager,commuter,coord
3563,voyager,holidaymaker,coord
3564,voyager,passenger,coord
3565,voyager,explorer,coord
3566,voyager,tourist,coord
3567,wagon,waggon,coord
3568,wagon,pick-up,coord
3569,wagon,cart,coord
3570,wagon,wain,coord
3571,wagon,tractor-trailer,coord
3572,voucher,coupon,coord
3573,viper,beast,coord
3574,voucher,doquet,coord
3575,voucher,certificate,coord
3576,viper,rat,coord
3577,viper,monster,coord
3578,viper,serpent,coord
3579,viper,eft,coord
3580,viper,cockatrice,coord
3581,viper,skunk,coord
3582,viper,basilisk,coord
3583,viper,animal,coord
3584,viper,pig,coord
3585,viper,adder,coord
3586,viper,urchin,coord
3587,volunteer,voluntary,coord
3588,volunteer,volunteering,coord
3589,voucher,ticket,coord
3590,voucher,docket,coord
3591,voucher,check,coord
3592,video,videocassette,coord
3593,video,videotape,coord
3594,video,film,coord
3595,veal,venison,coord
3596,vehicle,legs,coord
3597,vehicle,omnibus,coord
3598,vehicle,lorry,coord
3599,vehicle,bus,coord
3600,vehicle,cart,coord
3601,vehicle,subway,coord
3602,vehicle,waggon,coord
3603,vehicle,wagon,coord
3604,vehicle,automobile,coord
3605,vehicle,minivan,coord
3606,vehicle,trotters,coord
3607,vehicle,dray,coord
3608,vehicle,train,coord
3609,vehicle,van,coord
3610,veal,lamb,coord
3611,vehicle,feet,coord
3612,veal,beef,coord
3613,veal,ham,coord
3614,vampire,deev,coord
3615,vampire,dwarf,coord
3616,vampire,dwerger,coord
3617,vampire,nis,coord
3618,vampire,leech,coord
3619,vampire,ogre,coord
3620,vampire,leprechaun,coord
3621,vampire,afreet,coord
3622,vampire,troll,coord
3623,vampire,lamia,coord
3624,vampire,gorilla,coord
3625,vampire,fairy,coord
3626,veal,pork,coord
3627,veal,chicken,coord
3628,veal,mutton,coord
3629,veal,veau,coord
3630,vehicle,trolley,coord
3631,vehicle,autobus,coord
3632,vehicle,carriage,coord
3633,veteran,oldtimer,coord
3634,veteran,vet,coord
3635,veteran,grandfather,coord
3636,veteran,octogenarian,coord
3637,veteran,gaffer,coord
3638,veteran,gammer,coord
3639,veteran,old-timer,coord
3640,veteran,pantaloon,coord
3641,veteran,grandsire,coord
3642,veteran,graybeard,coord
3643,veteran,warhorse,coord
3644,video,record,coord
3645,video,cassette,coord
3646,video,picture,coord
3647,video,cartridge,coord
3648,veteran,nonagenarian,coord
3649,veteran,stager,coord
3650,veteran,centenarian,coord
3651,veteran,expert,coord
3652,vehicle,pins,coord
3653,vehicle,hand,coord
3654,vehicle,conveyance,coord
3655,vehicle,locomotive,coord
3656,vehicle,plane,coord
3657,vehicle,airplane,coord
3658,vehicle,motorbike,coord
3659,vampire,imp,coord
3660,vehicle,wain,coord
3661,veteran,patriarch,coord
3662,veteran,ex-serviceman,coord
3663,veteran,dotard,coord
3664,veteran,crone,coord
3665,veteran,seer,coord
3666,veteran,sexagenarian,coord
3667,veteran,grandam,coord
3668,vehicle,caravan,coord
3669,door,alley,coord
3670,similarity,analogicalness,coord
3671,similarity,resemblance,coord
3672,problem,problematic,coord
3673,problem,snag,coord
3674,problem,drawback,coord
3675,problem,unintelligibility,coord
3676,problem,trouble,coord
3677,problem,crisis,coord
3678,problem,poser,coord
3679,problem,hindrance,coord
3680,problem,difficulty,coord
3681,problem,glitch,coord
3682,problem,hitch,coord
3683,problem,obstacle,coord
3684,problem,delinquent,coord
3685,problem,paradox,coord
3686,problem,challenge,coord
3687,problem,conundrum,coord
3688,professional,qualified,coord
3689,problem,tricky,coord
3690,problem,job,coord
3691,prison,hulks,coord
3692,prison,panopticon,coord
3693,prison,stronghold,coord
3694,prison,quod,coord
3695,problem,predicament,coord
3696,problem,difficult,coord
3697,problem,quandary,coord
3698,problem,puzzle,coord
3699,problem,obstruction,coord
3700,problem,setback,coord
3701,problem,dilemma,coord
3702,problem,desideratum,coord
3703,problem,question,coord
3704,problem,porism,coord
3705,problem,catch,coord
3706,problem,riddle,coord
3707,prison,guardroom,coord
3708,professional,practiced,coord
3709,professional,specialist,coord
3710,profit,harvest,coord
3711,profit,product,coord
3712,profit,crop,coord
3713,profit,produce,coord
3714,profit,avails,coord
3715,programming,encoding,coord
3716,programming,indoctrination,coord
3717,programming,programing,coord
3718,programming,brainwashing,coord
3719,programming,training,coord
3720,proponent,supporter,coord
3721,proponent,promoter,coord
3722,proponent,advocate,coord
3723,proponent,fan,coord
3724,protest,remonstrate,coord
3725,profit,aftermath,coord
3726,professional,proficient,coord
3727,profit,pickings,coord
3728,profit,fruit,coord
3729,professional,trained,coord
3730,professional,authority,coord
3731,professional,expert,coord
3732,professional,skilled,coord
3733,professional,licensed,coord
3734,professional,certified,coord
3735,profit,gain,coord
3736,profit,output,coord
3737,profit,benefit,coord
3738,profit,return,coord
3739,profit,earnings,coord
3740,profit,innings,coord
3741,profit,income,coord
3742,profit,outcome,coord
3743,profit,proceeds,coord
3744,profit,winnings,coord
3745,prison,chauki,coord
3746,prison,fortress,coord
3747,prison,fold,coord
3748,prince,doge,coord
3749,prince,wali,coord
3750,prince,seignior,coord
3751,prince,rajah,coord
3752,prince,nawab,coord
3753,prince,elector,coord
3754,prince,archduke,coord
3755,prince,margrave,coord
3756,prince,marland,coord
3757,princess,memsahib,coord
3758,princess,margravine,coord
3759,princess,duchess,coord
3760,princess,dame,coord
3761,princess,countess,coord
3762,princess,rani,coord
3763,prince,emir,coord
3764,princess,begum,coord
3765,presidency,management,coord
3766,presidency,administration,coord
3767,poverty,privation,coord
3768,poverty,lack,coord
3769,poverty,exigency,coord
3770,poverty,difficulties,coord
3771,poverty,penury,coord
3772,poverty,neediness,coord
3773,poverty,indigence,coord
3774,poverty,pauperism,coord
3775,poverty,necessity,coord
3776,poverty,destitution,coord
3777,poverty,poorness,coord
3778,poverty,distress,coord
3779,presidency,government,coord
3780,presidency,presidentship,coord
3781,presidency,executive,coord
3782,presidency,organization,coord
3783,princess,marchioness,coord
3784,princess,infanta,coord
3785,princess,lady,coord
3786,prison,pen,coord
3787,prison,bilboes,coord
3788,prison,isolation,coord
3789,prison,hold,coord
3790,prison,station,coord
3791,prison,cage,coord
3792,prison,cell,coord
