,word1,word2,similarity
874,monkey,Kampagne,0.0
875,flora,Webbrauser,0.0
876,church,Kathedrale,3.38
877,chart,Diagramm,3.46
878,fashion,Stil,2.71
879,elephant,Kompass,0.09
880,handle,Protein,0.0
881,European Parliament,Vereinte Nationen,2.33
882,flag,Flaggenkunde,2.21
883,galaxy,Applikation,0.21
884,flute,Musik,2.04
885,oasis,Freiheit,0.41
886,money,Bargeld,3.54
887,vector,Matrix,2.79
888,weapon,Helm,1.88
889,PDF,JPEG,2.79
890,cash,Geld,3.54
891,DeepMind,Google DeepMind,3.83
892,poet,Journalist,2.38
893,Neanderthal,Sport,0.0
894,law,Schwimmbad,0.04
895,dairy,Honig,0.88
896,avalanche,Schnee,2.13
897,monastery,Dusche,0.04
898,cattle,Joghurt,1.04
899,oat,Feld,1.5
900,environment,Schwert,0.0
901,field,Hafer,1.5
902,fertilizer,Wachstum,1.58
903,basilica,Mosaik,1.38
904,mutant,Soziobiologie,0.63
905,government,Eidechse,0.0
906,masterpiece,Mona Lisa,2.42
907,gun,Notizbuch,0.09
908,growth,Dünger,1.58
909,thermodynamics,Kettenreaktion,1.63
910,coronation,Wasser,0.17
911,homeless,Milliardär,2.08
912,yarn,Faden,3.67
913,soccer,Football,3.83
