,word1,word2,similarity
975,lushness,abundance,8.89
976,incensing,anger,7.71
977,incensing,odorize,3.75
978,outlawed,illegal,9.62
979,embroiderers,embroideress,9.44
980,blitzed,attack,8.14
981,wilderness,disfavor,0.38
982,wilderness,bush,5.60
983,decapitated,guillotine,8.20
984,decapitated,headless,10.00
985,microflora,microorganism,7.33
986,acceptance,blessing,6.17
987,acceptance,recognition,6.88
988,unfortunate,prisoner,4.17
989,unfortunate,black,0.29
990,refuted,oppose,8.50
991,refuted,disprove,9.62
992,greenly,discolor,4.20
993,greenly,emerald,9.12
994,importances,standing,4.29
995,importances,deal,3.20
996,autoimmune,carrier,5.14
997,autoimmune,exempt,4.50
998,circumnavigations,travel,8.25
999,interrelationship,psychodynamics,6.00
1000,monoatomic,small,5.86
1001,monoatomic,thermonuclear,4.33
1002,undefinable,undefined,8.44
1003,catalogued,compose,4.86
1004,catalogued,classify,8.78
1005,heterosexism,discrimination,3.67
1006,inflicted,intrude,5.29
1007,preaching,evangelize,8.38
1008,preaching,sermonize,8.67
1009,improver,benefactor,6.38
1010,improver,attachment,3.17
1011,prudery,modesty,7.20
1012,combusted,burn,9.00
1013,swooshing,sound,7.50
1014,intersected,meet,9.00
1015,unwaveringly,hover,3.50
1016,interlingua,language,7.56
1017,tricolours,flag,5.20
1018,fictitiously,unreal,9.12
1019,fictitiously,counterfeit,7.67
1020,languishing,weaken,9.00
1021,scampering,run,7.00
1022,sulfuric,process,2.25
1023,sulfuric,sulfide,7.17
1024,trilateral,reciprocal,3.50
1025,trilateral,isosceles,8.00
1026,delimitations,property,5.80
1027,management,administration,7.33
1028,management,finance,6.14
1029,microfiche,microfilm,8.56
1030,medicate,impregnate,0.50
1031,medicate,treat,8.14
1032,subgroup,group,8.33
1033,subgroup,bench,0.12
1034,normalise,normalize,8.33
1035,irreligious,nonobservant,4.60
1036,slanderous,harmful,7.78
1037,microbiologist,virologist,5.67
1038,circumvent,beat,3.00
1039,circumvent,attack,4.00
1040,revolutionise,indoctrinate,5.20
1041,revolutionise,change,7.57
1042,discrete,separate,3.67
1043,protrusion,mogul,2.50
1044,protrusion,shape,5.43
1045,bewitchment,sorcery,9.38
1046,locality,scenery,5.43
1047,scornful,disrespectful,7.00
1048,reburial,burying,7.57
1049,untracked,inaccessible,5.00
1050,mutinied,rebel,8.20
1051,unforeseen,unexpected,9.75
1052,helical,coiled,7.29
1053,carbonate,process,3.71
1054,carbonate,change,2.33
1055,disturbances,magnetic,0.75
1056,disturbances,agitation,8.50
1057,mccarthyism,witch-hunt,8.17
1058,titillated,please,5.67
1059,titillated,itch,0.88
1060,fetishism,belief,3.40
1061,indifferently,uninterested,7.00
1062,indifferently,unconcerned,7.75
1063,rascality,naughtiness,8.75
1064,parallelize,put,4.20
1065,fractionate,separate,7.20
1066,chairmanship,position,6.88
1067,starkness,limit,1.67
1068,bellowing,shout,8.40
1069,destroyers,annihilator,9.50
1070,destroyers,warship,8.38
1071,rededicated,give,4.43
1072,reassuringly,affirm,8.50
1073,inconvertible,incommutable,5.83
1074,dissatisfying,disgruntle,6.71
1075,seeders,person,3.17
1076,seeders,mechanical,4.50
1077,prospector,sourdough,0.00
1078,leadership,helm,7.00
1079,leadership,high,4.33
1080,assassinated,kill,9.75
1081,assassinated,defame,4.17
1082,considerable,significant,9.00
1083,guardedly,shepherd,5.62
1084,guardedly,patrol,6.60
1085,accessible,approachable,8.40
1086,accessible,comprehensible,7.29
1087,interconnectedness,connection,8.20
1088,autograft,graft,6.56
1089,antagonize,annoy,9.00
1090,antagonize,act,4.50
1091,nerveless,composed,8.56
1092,distrustful,cynical,7.86
1093,democratize,change,4.75
1094,diffidence,unassertiveness,7.00
1095,heartlessly,spiritless,5.50
1096,sensualist,epicure,6.29
1097,concordance,agreement,9.44
1098,concordance,order,6.29
1099,promiscuous,unchaste,9.33
1100,promiscuous,indiscriminate,7.33
1101,excitedly,affect,2.40
1102,excitedly,arouse,7.57
1103,careerism,practice,5.20
1104,retraced,return,7.29
1105,internationality,scope,2.67
1106,advisory,announcement,7.00
1107,advisory,informative,6.67
1108,enunciates,state,5.80
1109,battened,strengthen,4.67
1110,assistance,facilitation,8.44
1111,blunders,transgress,6.44
1112,combust,blow,7.50
1113,combust,burn,7.67
1114,excitation,arousal,8.25
1115,excitation,exciting,8.20
1116,blackmailed,extort,9.62
1117,bunking,cheat,3.50
1118,bunking,bed,7.75
1119,labourer,hire,5.00
1120,rectorate,position,4.25
1121,designed,intend,5.00
1122,designed,mental,1.25
1123,behavioural,action,5.33
1124,behavioural,propriety,1.00
1125,defrauding,short-change,7.00
1126,procurators,bureaucrat,4.83
1127,procurators,agent,5.67
1128,assistances,resource,4.83
1129,assistances,recourse,2.33
1130,unsubdivided,smooth,6.43
1131,implantations,placement,7.14
1132,implantations,procedure,3.67
1133,advancement,seafaring,0.50
1134,advancement,encouragement,4.00
1135,translocating,transfer,7.00
1136,codefendants,corespondent,1.56
1137,monarchic,undemocratic,7.57
1138,traitorous,disloyal,9.56
1139,highlanders,soldier,4.83
1140,highlanders,scot,7.60
1141,syntactic,plan,5.60
1142,reproducible,duplicable,9.50
1143,monopolist,person,4.80
1144,comportment,manner,7.00
1145,roofers,thatcher,6.83
1146,improving,relieve,4.50
1147,improving,reform,7.50
1148,adjustor,investigator,6.83
1149,dooming,convict,5.67
1150,preadolescent,young,8.50
1151,depictive,representational,9.67
1152,stoical,unemotional,10.00
1153,dynastic,ruler,7.86
1154,hinduism,religion,8.00
1155,pathfinder,usher,5.67
1156,romanic,italian,6.00
1157,overlying,lie,5.00
1158,overlying,kill,0.38
1159,refinery,plant,7.60
1160,industrialise,change,5.29
1161,expressionless,uncommunicative,6.17
1162,censorship,military,0.75
1163,censorship,deletion,6.57
1164,tricolor,flag,0.71
1165,tricolor,colored,7.33
1166,interlaces,hold,6.50
1167,interlaces,splice,5.50
1168,personifying,embody,8.29
1169,personifying,exemplify,7.62
1170,immobilization,restraint,7.38
1171,immobilization,preservation,2.00
1172,subsequences,result,6.83
1173,circumcisions,rite,4.60
1174,circumcisions,day,0.43
1175,bibliographies,list,6.75
1176,unnecessary,inessential,9.00
1177,rejoinders,reply,3.50
1178,rejoinders,pleading,3.43
1179,lavishness,expensiveness,9.09
1180,acronymic,form,3.00
1181,incoordination,unskillfulness,8.25
1182,provisionary,conditional,9.44
1183,regardless,heedless,7.88
1184,promotive,encouraging,8.14
1185,indicted,charge,6.71
1186,asphaltic,paving,8.44
1187,asphaltic,pave,8.56
1188,cowered,crouch,8.14
1189,cowered,bend,4.71
1190,mimicked,imitate,9.88
1191,protestantism,fundamentalism,5.71
1192,performances,play,6.57
1193,regained,locate,1.88
1194,regained,get,5.25
1195,monoculture,culture,7.00
1196,emulsifying,change,4.83
1197,knightly,past,1.00
1198,knightly,courteous,6.50
1199,monogenesis,reproduction,5.00
1200,interlace,hold,5.14
1201,communistic,socialist,6.00
1202,communistic,politician,5.38
1203,extraterrestrials,animal,1.00
1204,bronchus,tube,6.86
1205,contraries,opposition,8.62
1206,amethysts,crystalline,5.86
1207,travelers,foreigner,7.67
1208,gathered,muster,8.40
1209,gathered,convene,8.57
1210,trusteeship,position,5.50
1211,trusteeship,district,5.33
1212,suspiciousness,distrust,8.43
1213,feminised,change,5.29
1214,mushroomed,grow,7.71
1215,mushroomed,pick,0.67
1216,vindictively,unforgiving,7.38
1217,vindictively,malicious,8.56
1218,castled,move,5.50
1219,castled,fancy,1.00
1220,glittery,bright,7.83
1221,lightship,ship,6.29
1222,eroticism,arousal,8.43
1223,eroticism,desire,6.67
1224,caesarism,autocracy,7.43
1225,sessions,quarter,5.57
1226,sessions,sitting,4.43
1227,fashionable,up-to-date,8.33
1228,teasingly,torment,7.43
1229,teasingly,kid,8.62
1230,microwaving,cook,7.86
1231,transverse,crosswise,8.17
1232,managership,position,7.67
1233,methodically,acting,4.50
1234,methodically,know-how,5.60
1235,excitements,fever,6.29
1236,excitements,intoxication,4.33
1237,christianise,convert,7.00
1238,monarchical,undemocratic,7.83
1239,monarchical,noble,5.33
1240,cooperators,spouse,4.71
1241,circumscribed,restrict,7.20
1242,circumscribed,trace,4.57
1243,topically,current,5.50
1244,topically,local,4.00
1245,evangelistic,enthusiastic,0.14
1246,emotionalism,emotional,8.11
1247,differences,differentia,8.67
1248,differences,variation,9.11
1249,hallucinating,ill,4.20
1250,hallucinating,perceive,5.43
1251,liverpools,england,7.17
1252,deciphering,read,7.67
1253,stroked,touch,8.43
1254,motherless,unparented,9.75
1255,impermanent,improvised,2.25
1256,contrabands,merchandise,5.00
1257,astronautical,spacewalker,8.14
1258,scrutiny,look,7.33
1259,discolor,bleach,7.14
1260,receiverships,proceeding,4.83
1261,rematches,repeat,6.43
1262,scandalize,disgust,6.62
1263,condensing,encapsulate,5.20
1264,scholarship,letters,2.60
1265,scholarship,prize,8.50
1266,transmitter,communicator,8.33
1267,transmitter,carrier,7.75
1268,autobuses,school,5.25
1269,dematerialised,vanish,8.60
1270,predators,attacker,9.11
1271,predators,carnivore,8.40
1272,enlarger,equipment,0.57
1273,repositioned,down,4.80
1274,repositioned,reduce,2.40
1275,equivalence,tie,7.43
1276,localise,lie,0.75
1277,localise,situate,7.00
1278,enfolded,cocoon,7.25
1279,approachable,comprehensible,3.83
1280,animality,nature,7.17
1281,interweaved,braid,9.22
1282,engorge,eat,7.50
1283,protesters,picket,8.00
1284,protesters,nonconformist,7.25
1285,rooters,enthusiast,7.38
1286,unobjectionable,dirty,1.00
1287,unobjectionable,inoffensive,7.78
1288,physically,material,5.50
1289,physically,bodily,8.44
1290,unceremonious,informal,8.43
1291,unceremonious,discourteous,7.00
1292,postcodes,code,6.17
1293,autosuggestion,self-improvement,4.00
1294,circumventing,beat,5.33
1295,circumventing,ebb,1.29
1296,homoerotic,homosexual,7.12
1297,undesirable,unwelcome,6.86
1298,adaptive,accommodative,7.60
1299,foresters,farmer,5.57
1300,winking,flicker,5.60
1301,trichloride,chloride,7.33
1302,preconception,opinion,6.50
1303,preconception,homophobia,3.17
1304,fringes,decorate,5.40
1305,fringes,surround,5.50
1306,shepherded,guard,7.88
1307,shepherded,tend,8.75
1308,kingship,rank,7.50
1309,excretion,matter,5.50
1310,excretion,defecation,9.25
1311,inventively,creative,8.43
1312,inheritor,heiress,9.12
1313,conspicuousness,boldness,5.57
1314,preconceptions,opinion,6.00
1315,preconceptions,experimenter,1.00
1316,uproariously,combustion,4.83
1317,uproariously,noise,7.33
1318,glistens,spangle,6.83
1319,glistens,brightness,8.00
1320,sexless,asexual,8.50
1321,sexless,unsexy,6.17
1322,spellers,writer,6.80
1323,spellers,primer,5.20
1324,orchestrations,musical,7.14
1325,orchestrations,arrangement,7.12
1326,embroiderer,needleworker,9.33
1327,arousal,desire,9.29
1328,arousal,inflammation,5.50
1329,extending,increase,7.12
1330,extending,range,5.67
1331,enforcements,imposition,6.50
1332,connectedness,bridge,7.00
1333,blacken,discolor,7.80
1334,blacken,singe,8.50
1335,galvanize,coat,7.86
1336,galvanize,shock,6.60
1337,weaponize,change,3.00
1338,sorrowful,grievous,9.00
1339,postdated,follow,5.88
1340,antipsychotics,clozapine,9.83
1341,convocation,gathering,8.75
1342,convocation,assembly,8.50
1343,intensions,meaning,6.60
1344,employed,ship,1.00
1345,employed,give,3.00
1346,susceptible,impressionable,8.60
1347,susceptible,allergic,4.80
1348,alarmism,warning,9.12
1349,canonize,declare,6.43
1350,canonize,laud,7.20
1351,imbedding,nest,7.17
1352,foreigner,transalpine,3.40
1353,foreigner,gringo,7.43
1354,anaesthetics,drug,8.67
1355,disassociates,separate,8.38
1356,utterance,communication,6.57
1357,mitigated,relieve,6.86
1358,mitigated,apologize,4.29
1359,unconsolidated,loose,7.33
1360,ukrainians,slavic,6.83
1361,hypocrisy,pretense,4.80
1362,refurbishment,improvement,8.00
1363,intertwining,raw,0.00
1364,objectify,change,3.00
1365,crispness,freshness,9.25
1366,magically,supernatural,8.67
1367,philanthropy,aid,8.00
1368,washers,worker,7.14
1369,washers,seal,0.86
1370,frowning,displeased,8.40
1371,frowning,scowl,9.75
1372,debarred,prevent,7.40
1373,nonnative,foreign,10.00
1374,defeatist,pessimist,7.43
1375,nakedness,gloom,0.50
1376,nakedness,undress,9.75
1377,inexpert,unprofessional,9.00
1378,designs,plot,6.71
1379,designs,intend,7.50
1380,implicational,meaning,7.62
1381,accordance,giving,4.62
1382,accordance,agreement,8.40
1383,skateboarders,skater,8.44
1384,amusements,delight,7.50
1385,divided,paragraph,4.71
1386,divided,calculate,5.67
1387,dissociable,divisible,4.83
1388,reduced,abbreviate,7.40
1389,reduced,spill,0.14
1390,unintelligible,incomprehensible,8.00
1391,unintelligible,slurred,8.25
1392,syllable,word,6.50
1393,governance,sociable,1.89
1394,governance,government,8.00
1395,rainless,dry,9.50
1396,kazakhstani,asian,6.43
1397,microseconds,nanosecond,8.75
1398,disgorge,seed,0.57
1399,discernment,knowing,6.20
1400,discernment,discrimination,6.50
1401,employable,worker,6.60
1402,univocal,absolute,6.17
1403,disturbing,affect,1.88
1404,disturbing,toss,0.25
1405,unicycling,bicycle,7.12
1406,mildness,balminess,7.83
1407,mildness,manner,3.67
1408,civilise,sophisticate,6.57
1409,civilise,change,3.43
1410,valorous,brave,9.25
1411,exporters,businessperson,5.67
1412,enrollment,body,1.12
1413,enrollment,entrance,4.83
1414,preheated,heat,7.22
1415,scholarships,aid,8.60
1416,scholarships,education,5.71
1417,stressor,agent,4.50
1418,correspondence,write,7.83
1419,correspondence,conformity,3.83
1420,interlinking,connect,9.12
1421,princedoms,domain,8.00
1422,princedoms,rank,6.75
1423,extrapolations,calculation,6.00
1424,extrapolations,inference,5.00
1425,extraterritorial,territorial,6.78
1426,whimsically,arbitrary,7.40
1427,nobelist,laureate,7.67
1428,resigning,top,1.00
1429,resigning,office,5.43
1430,wrathful,angry,8.67
1431,cowboys,performer,0.71
1432,cowboys,ranch,7.33
1433,conjoins,intermarry,8.67
1434,conjoins,cross-link,7.83
1435,predominance,obviousness,4.17
1436,predominance,dominance,6.62
1437,brandish,expose,9.00
1438,brandish,hold,8.71
1439,regionalisms,policy,7.40
1440,regionalisms,address,2.75
1441,extrasensory,clairvoyant,9.27
1442,microcomputers,computer,9.00
1443,subtropical,figurative,0.12
1444,subtropical,equatorial,8.75
1445,unbiased,impartial,9.71
1446,unbiased,nonpartisan,7.57
1447,adhesion,scar,5.80
1448,resistive,defiant,9.38
1449,homogeneous,homogenized,8.57
1450,dependence,addiction,8.25
1451,dependence,helplessness,6.71
1452,disinvestment,withdrawal,7.33
1453,containership,ship,5.00
1454,naivety,artlessness,2.12
1455,transmuted,become,7.67
1456,baptistic,protestant,3.75
1457,purveying,supply,6.00
1458,secularist,advocate,2.50
1459,demerit,mark,4.40
1460,remarriage,marriage,7.57
1461,interpreted,reinterpret,6.60
1462,interpreted,deconstruct,4.50
1463,clericalism,policy,2.33
1464,irresolution,doubt,5.29
1465,irresolution,volatility,4.00
1466,transmutes,become,8.00
1467,transmutes,work,0.29
1468,footballers,player,7.14
1469,excommunicated,oust,7.83
1470,containers,cargo,7.50
1471,commutation,travel,6.86
1472,transponder,device,6.50
1473,cooperator,spouse,4.29
1474,buggered,copulate,8.67
1475,remarkable,extraordinary,9.44
1476,remarkable,significant,8.29
1477,suppleness,gracefulness,5.17
1478,suppleness,bendability,5.50
1479,purgatory,situation,3.33
1480,prehistorical,past,8.62
1481,technology,aeronautical,3.83
1482,technology,science,7.50
1483,transfusing,pour,5.86
1484,transfusing,lend,3.71
1485,prolapse,descend,6.67
1486,circularize,canvass,5.43
1487,circularize,poll,5.43
1488,greenness,profusion,1.25
1489,greenness,ripeness,7.33
1490,formalisms,philosophic,4.00
1491,formalisms,imitation,1.14
1492,interpenetrate,spiritize,4.60
1493,worsens,inflame,7.14
1494,worsens,tumble,1.75
1495,pathfinders,hunt,7.71
1496,demanded,clamor,4.83
1497,demanded,cost,1.12
1498,unequivocal,unambiguous,9.00
1499,unequivocal,explicit,8.86
1500,intending,aim,7.71
1501,intending,plan,8.40
1502,foreclosed,obstruct,4.83
1503,disturbance,storm,7.00
1504,disturbance,agitation,8.29
1505,eldership,position,1.67
1506,homophony,pronunciation,4.40
1507,homophony,music,6.80
1508,contrarily,brown,0.00
1509,partnerships,relationship,9.25
1510,partnerships,copartnership,9.00
1511,removes,empty,8.62
1512,removes,out,5.67
1513,skidding,skid,9.62
1514,sportive,playful,7.50
1515,nurturance,care,9.25
1516,microvolts,potential,1.00
1517,asteroidal,angular,0.62
1518,asteroidal,child,0.00
1519,exterminator,killer,9.50
1520,talkativeness,communicativeness,8.67
1521,difference,distinction,9.12
1522,difference,inflection,3.80
1523,gumption,fortitude,7.12
1524,competes,race,7.71
1525,scheduled,calendar,5.80
1526,scheduled,program,7.29
1527,undisclosed,covert,8.75
1528,abstractionist,nonrepresentational,7.22
1529,abstractionist,painter,7.38
1530,merchantable,salable,8.88
1531,exacted,necessitate,5.33
1532,developments,advancement,8.22
1533,syphons,draw,7.38
1534,syphons,tube,6.57
1535,organismal,system,6.50
1536,sanctifying,spiritualize,7.29
1537,cuteness,beauty,7.40
1538,subserving,help,8.00
1539,cofactors,compound,4.80
1540,combusting,ablaze,8.88
1541,combusting,change,2.71
1542,shoulders,thrust,0.38
1543,shoulders,raise,2.60
1544,consonant,letter,7.67
1545,auditive,analyze,4.00
1546,auditive,learn,5.17
1547,clients,case,4.67
1548,clients,guest,5.50
1549,interesting,fascinate,8.00
1550,interesting,refer,3.25
1551,exhibited,flaunt,7.50
1552,exhibited,possess,5.20
1553,remakes,recast,7.57
1554,remakes,creation,6.17
1555,florescence,growth,2.75
1556,autopilots,guidance,6.14
1557,autopilots,unconsciousness,3.40
1558,separationist,separatist,8.00
1559,falsifier,deceiver,9.22
1560,manacles,shackle,9.00
1561,microcircuits,chip,7.67
1562,purposeless,worthless,8.14
1563,cofounders,founder,8.57
1564,specialism,career,6.17
1565,specialism,concentration,5.40
1566,apocalyptical,prophetic,6.88
1567,copilots,pilot,8.71
1568,reprehensible,wrong,8.67
1569,abashed,upset,6.60
1570,unshaped,unformed,9.67
1571,boastful,proud,9.57
1572,commingled,blend,9.00
1573,trioxide,oxide,7.33
1574,despoil,destroy,7.71
1575,bachelors,live,0.22
1576,bachelors,man,7.14
1577,macroeconomist,economist,8.50
1578,placidity,calmness,8.50
1579,placidity,composure,7.67
1580,affordable,cheap,8.22
1581,wallpapered,cover,7.00
1582,friendship,brotherhood,8.14
1583,practicable,practical,9.38
1584,practicable,possible,7.43
1585,householders,warrior,2.20
1586,blurting,talk,6.00
1587,confirmable,empirical,6.00
1588,positioners,actuator,5.25
1589,inadvertence,omission,5.86
1590,reassessments,appraisal,6.20
1591,reclaim,save,8.22
1592,reclaim,get,7.00
1593,broadcasters,disk,2.50
1594,broadcasters,mechanical,1.60
1595,inclosure,document,4.00
1596,inclosure,insertion,4.25
1597,regularize,decide,4.00
1598,regularize,arrange,6.00
1599,interlayers,layer,7.75
1600,disembodied,rid,4.80
1601,interviewing,converse,7.71
1602,pledged,donate,8.17
1603,pledged,guarantee,8.22
1604,insidiously,dangerous,7.22
1605,insidiously,seductive,5.00
1606,spiritualist,psychic,6.43
1607,microphallus,penis,7.25
1608,interceptor,fighter,6.14
1609,surroundings,touch,0.43
1610,surroundings,cover,3.00
1611,reviewers,critic,8.89
1612,reviewers,writer,6.62
1613,gladness,happiness,10.00
1614,followed,tailgate,9.25
1615,disestablishing,deprive,5.17
1616,dissolved,state,2.50
1617,dissolved,integrity,2.40
1618,grassroots,common,4.60
1619,grassroots,basic,5.17
1620,slaughterers,skilled,0.86
1621,corruptive,evil,8.00
1622,autographic,picture,7.57
1623,autographic,written,7.00
1624,predetermine,prejudice,7.50
1625,predetermine,determine,7.50
1626,autoregulation,organic,7.00
1627,incurved,curved,8.38
1628,knifing,injure,7.14
1629,immigrating,inch,1.12
1630,immigrating,migrate,8.00
1631,noticeable,broad,5.00
1632,noticeable,perceptible,8.78
1633,synchronic,synchronized,8.71
1634,explorers,person,4.57
1635,circumstances,possession,1.12
1636,circumstances,providence,0.80
1637,expounding,premise,6.00
1638,inharmonious,incongruous,7.67
1639,disavowed,deny,7.25
1640,regularise,even,5.86
1641,regularise,decide,2.60
1642,possessor,holder,8.78
1643,consultive,informative,7.17
1644,distressful,heavy,4.33
1645,advised,inform,7.60
1646,advised,hash,4.17
1647,deposes,oust,7.67
1648,deposes,declare,4.80
1649,wordless,inarticulate,7.57
1650,demoralise,bastardize,8.14
1651,muscularity,strength,7.86
1652,muscularity,condition,5.43
1653,unspecialised,generalized,8.29
1654,appearances,manifestation,6.88
1655,disarranged,randomize,7.50
1656,sniffers,person,3.86
1657,irritatingly,worsen,4.50
1658,irritatingly,fret,4.17
1659,exaction,demand,7.50
1660,sailings,travel,7.43
1661,sailings,swan,3.50
1662,objector,dissenter,8.20
1663,earmuffs,covering,8.25
1664,synoptic,same,6.40
1665,infolding,organic,0.50
1666,smallish,small,8.83
1667,digitise,change,4.50
1668,receptions,tea,5.00
1669,receptions,greeting,8.22
1670,corpulence,fleshiness,8.17
1671,disfigure,scar,7.83
1672,refurbishments,improvement,8.78
1673,censorships,deletion,6.50
1674,censorships,censoring,9.56
1675,depressor,nerve,2.12
1676,depressor,muscle,1.86
1677,grocery,greengrocery,8.00
1678,fruiterer,seller,7.67
1679,unionise,enroll,6.00
1680,unionise,join,6.62
1681,malevolence,vindictiveness,8.56
1682,malevolence,evil,9.78
1683,unprecedented,new,8.57
1684,reclassifications,categorization,7.71
1685,embracement,cuddle,8.71
1686,autoloading,automatic,9.25
1687,abductor,muscle,2.00
1688,cliffhanger,episode,4.50
1689,cliffhanger,contest,0.25
1690,solemnity,seriousness,9.38
1691,delimited,determine,3.75
1692,moralist,stickler,7.50
1693,insecurities,insecureness,8.78
1694,insecurities,anxiety,8.67
1695,repeating,replicate,9.25
1696,churchs,perform,0.50
1697,discovery,rediscovery,7.50
1698,discovery,disclosure,3.83
1699,submerging,cover,7.67
1700,submerging,sink,9.38
1701,literalness,concreteness,6.50
1702,acknowledgement,admission,8.43
1703,acknowledgement,acceptance,7.71
1704,rompers,garment,5.57
1705,rompers,person,1.44
1706,enfolding,cocoon,7.57
1707,enfolding,change,3.67
1708,antifeminist,chauvinist,7.67
1709,omniscience,wisdom,8.00
1710,astonish,dazzle,8.33
1711,circumpolar,polar,7.38
1712,ascendence,predominance,5.67
1713,aerialist,ropewalker,8.29
1714,precociously,early,5.50
1715,precociously,intelligent,6.00
1716,suspenseful,tense,9.00
1717,banished,expel,10.00
1718,relocation,transportation,6.57
1719,relocation,change,6.14
1720,indexical,cross-index,5.60
1721,indexical,supply,1.12
1722,absconding,flee,7.86
1723,encoded,code,6.50
1724,shanked,hit,5.33
1725,hypermarkets,supermarket,7.00
1726,prejudge,evaluate,5.33
1727,genuinely,sincere,9.25
1728,genuinely,attested,4.80
1729,discoverys,disclosure,1.50
1730,discoverys,self-discovery,6.33
1731,palestinians,arab,6.67
1732,parasitical,dependent,7.29
1733,interconnect,intercommunicate,7.00
1734,interconnect,connect,8.22
1735,nondescripts,person,1.25
1736,amorphous,unformed,8.75
1737,amorphous,inorganic,1.89
1738,uncreative,sterile,4.80
1739,foreigners,gringo,6.83
1740,unaffected,unimpressed,8.14
1741,unaffected,insensitive,2.86
1742,gravitated,move,5.40
1743,gravitated,tend,4.60
1744,respectable,reputable,8.62
1745,respectable,worthy,7.75
1746,reproduce,photocopy,8.00
1747,reproduce,propagate,8.57
1748,schnauzer,giant,0.33
1749,stimuli,stimulation,8.50
1750,astronomical,large,8.80
1751,microbalance,balance,5.00
1752,subjoined,append,7.17
1753,unquestioned,uncontroversial,6.29
1754,loveless,unloving,7.71
1755,loveless,unloved,8.00
1756,postmarks,marker,5.50
1757,postmarks,stamp,8.33
1758,presenting,bring,7.00
1759,presenting,argue,0.71
1760,fiddled,embezzle,0.12
1761,fiddled,slack,0.75
1762,transfused,breathe,0.11
1763,transfused,pour,1.38
1764,interchanging,shift,6.00
1765,interchanging,trade,6.50
1766,antisubmarine,defensive,4.75
1767,displeases,repel,7.00
1768,reproachful,unfavorable,6.00
1769,independently,worker,2.80
1770,independently,individualist,8.12
1771,extrajudicial,illegal,5.40
1772,exterminated,destroy,9.33
1773,exterminated,kill,9.78
1774,intercede,negociate,6.86
1775,postdates,follow,5.60
1776,postdates,chronologize,6.71
1777,comport,about,0.00
1778,comport,misbehave,1.62
1779,stockers,animal,0.00
1780,ceremonious,formal,8.33
1781,authorship,initiation,6.20
1782,slacken,decrease,7.60
1783,slacken,weaken,6.33
1784,freshen,regenerate,8.44
1785,freshen,wash,7.14
1786,observed,comment,5.71
1787,observed,discover,6.83
1788,hydrolysed,change,5.43
1789,enjoins,instruct,5.00
1790,replacements,stand-in,9.25
1791,replacements,supplanting,6.00
1792,bengali,ethnic,6.38
1793,transsexual,person,8.00
1794,automates,change,2.00
1795,amateurish,unprofessional,8.50
1796,sponsorship,support,8.20
1797,ejector,person,0.75
1798,ejector,mechanism,7.62
1799,rehashing,recycle,8.33
1800,preassembled,produce,5.50
1801,fascinate,matter,1.71
1802,fascinate,interest,8.29
1803,riskless,safe,9.44
1804,incombustible,fireproof,9.00
1805,rareness,scarcity,9.00
1806,lengthy,long,10.00
1807,lordship,authority,8.00
1808,lordship,title,7.38
1809,grinder,sandwich,9.33
1810,grinder,wisdom,0.00
1811,algebraic,quadratics,7.25
1812,congeniality,friendliness,9.50
1813,congeniality,compatibility,6.29
1814,portioned,distribute,5.80
1815,piquancy,spiciness,9.25
1816,piquancy,quality,3.33
1817,commenting,note,9.00
1818,commenting,explain,7.86
1819,reprocessing,reclaim,5.33
1820,roosted,settle,7.67
1821,roosted,sit,6.86
1822,immobilizing,beat,1.50
1823,immobilizing,withhold,3.80
1824,promised,declare,6.20
1825,employments,state,3.75
1826,employments,populace,3.33
1827,transposable,exchangeable,7.17
1828,protractors,drafting,5.83
1829,religiousness,piety,7.50
1830,religiousness,conscientiousness,4.00
1831,concerts,settle,0.44
1832,concerts,plan,0.50
1833,postholes,hole,5.50
1834,liveable,habitable,10.00
1835,besieging,attack,8.22
1836,besieging,distress,5.50
1837,irregardless,look,0.00
1838,irregardless,prize,0.00
1839,attendance,frequency,4.83
1840,attendance,presence,8.25
1841,computer,expert,0.71
1842,computer,server,6.67
1843,subtend,shepherd,5.33
1844,subtend,suffer,0.38
1845,irrelevance,inapplicability,8.33
1846,desiccating,dry,8.56
1847,desiccating,preserve,5.86
1848,transforming,transubstantiate,7.17
1849,transforming,change,8.50
1850,prisoners,internee,6.17
1851,cosponsors,sponsor,8.67
1852,unconvincing,implausible,7.00
1853,unconvincing,unpersuasive,10.00
1854,analogous,similar,8.17
1855,preheating,heat,7.12
1856,irrigate,hush,0.50
1857,irrigate,treat,4.00
1858,immortalize,remind,4.33
1859,immortalize,change,2.33
1860,unploughed,untilled,8.60
1861,syntaxes,system,6.12
1862,syntaxes,structure,7.38
1863,enforcing,execute,7.86
1864,enforcing,compel,7.25
1865,devilish,playful,6.38
1866,devilish,evil,8.89
1867,ganging,group,7.67
1868,dissimulate,disguise,7.25
1869,enhancement,improvement,9.75
1870,reconstructs,construct,7.14
1871,entrench,fasten,4.20
1872,entrench,trespass,1.75
1873,spherical,round,9.00
1874,impolitic,inexpedient,5.14
1875,londoners,person,5.17
1876,predetermination,decision,6.17
1877,destabilization,change,6.14
1878,reasonable,moderate,7.67
1879,reasonable,rational,8.33
1880,pottery,lusterware,7.57
1881,pottery,trade,2.50
1882,unenthusiastic,halfhearted,8.50
1883,virility,masculinity,7.00
1884,virility,maleness,7.00
1885,discordance,dissonance,7.67
1886,discordance,strife,7.86
1887,plundered,destroy,8.71
