,similarity,word1,word2
781,9.0,произойти,произойти
782,9.76923076923077,исчезать,исчезать
783,1.8461538461538465,размножаться,разделить
784,7.6923076923076925,умолять,просить
785,8.307692307692307,начать,происходить
786,9.0,защитить,защищать
787,7.384615384615384,убить,уничтожить
788,8.384615384615385,создать,сделать
789,0.0,принять,отклонить
790,7.9230769230769225,игнорировать,избежать
791,4.769230769230768,носить,принести
792,0.6153846153846154,оставить,ввести
793,8.153846153846152,выбрать,избрать
794,7.846153846153847,потерять,не
795,0.0,поощрять,отбить
796,8.384615384615385,добиться,выполнить
797,8.0,сделать,построить
798,4.615384615384615,слушать,повиноваться
799,9.153846153846152,сообщить,сообщить
800,1.5384615384615383,получить,дать
801,2.9230769230769234,взять,просить
802,4.0,взять,получить
803,5.153846153846153,советовать,рекомендовать
804,3.3076923076923075,подражать,изобразить
805,6.769230769230768,выиграть,получиться
806,2.769230769230769,думать,решить
807,5.461538461538462,приветствовать,встретиться
808,0.9230769230769232,согласиться,спорить
809,4.846153846153847,наслаждаться,развлекать
810,0.9230769230769232,уничтожить,сделать
811,6.384615384615384,сохранить,защитить
812,3.0769230769230766,дать,одолжить
813,5.6923076923076925,понимать,знать
814,3.5384615384615383,взять,получить
815,4.076923076923077,принять,признать
816,4.0,решить,выбрать
817,4.230769230769232,принять,верить
818,4.076923076923077,держать,обладать
819,5.0,шастать,бродить
820,1.0,получиться,не
821,1.2307692307692308,провести,сохранить
822,4.076923076923077,оставить,идти
823,4.538461538461538,приходить,присутствовать
824,4.384615384615385,знать,верить
825,4.384615384615385,собрать,встретиться
826,3.9230769230769234,сделать,заработать
827,4.307692307692308,забыть,игнорировать
828,2.5384615384615383,размножаться,добавить
829,0.8461538461538461,сокращаться,растить
830,1.2307692307692308,приехать,оставить
831,2.3846153846153846,получиться,попробовать
832,1.0769230769230769,принять,отрицать
833,4.307692307692308,приехать,приходить
834,1.0769230769230769,согласиться,отличаться
835,0.8461538461538461,отправить,получить
836,5.307692307692308,выиграть,доминировать
837,1.6923076923076923,добавить,разделить
838,3.1538461538461537,убить,подавиться
839,5.0,приобрести,получить
840,5.9230769230769225,участие,присоединяться
841,1.7692307692307692,оставить,оставаться
842,2.3076923076923075,идти,ввести
843,2.9230769230769234,взять,носить
844,1.0,забыть,узнать
845,4.0,назначить,избрать
846,4.384615384615385,заниматься,жениться
847,2.6923076923076925,задать,молиться
848,2.3076923076923075,идти,отправить
849,2.3846153846153846,взять,доставить
850,0.38461538461538464,говорить,слушать
851,7.9230769230769225,анализировать,оценить
852,4.583333333333333,спорить,рационализировать
853,0.2307692307692308,потерять,держать
854,5.461538461538462,сравнить,анализировать
855,0.07692307692307693,разваливать,организовать
856,0.9230769230769232,идти,разрешить
857,4.846153846153847,взять,обладать
858,2.3076923076923075,узнать,слушать
859,0.0,уничтожить,построить
860,6.538461538461537,создать,построить
861,0.0,воровать,купить
862,2.3846153846153846,убить,повесить
863,0.0,забыть,знать
864,4.846153846153847,создать,представьте себ
865,2.3076923076923075,делать,произойти
866,6.230769230769232,выиграть,выполнить
867,0.07692307692307693,дать,отрицать
868,4.538461538461538,заслуживать,заработать
869,0.5384615384615384,получить,положить
870,8.461538461538463,найти,найти
871,3.4615384615384617,появляться,присутствовать
872,6.9230769230769225,знать,понять
873,6.6923076923076925,притворяться,представьте себ
874,6.0769230769230775,удовлетворить,пожалуйста
875,3.4615384615384617,леля,держать
876,5.6923076923076925,спорить,отличаться
877,4.461538461538462,преодолеть,доминировать
878,7.0,вести сести,повиноваться
879,5.384615384615384,сотрудничать,участие
880,1.8461538461538465,добиться,попробовать
881,2.769230769230769,не,отбить
882,0.0,начать,бросить
883,1.6153846153846154,сказать,участие
884,1.6153846153846154,приходить,принести
885,8.153846153846152,объявить,объявить
886,5.0,читать,понять
887,0.0,взять,оставить
888,8.076923076923077,провозгласить,объявить
889,9.461538461538463,приобрести,получить
890,6.153846153846153,вывод,решить
891,1.0769230769230769,пожалуйста,умолять
892,4.076923076923077,спорить,доказать
893,6.0769230769230775,задать,умолять
894,0.07692307692307693,найти,исчезать
895,9.153846153846152,проверить,изучить
896,3.0769230769230766,проверить,оправдать
897,3.5384615384615383,предположим,прогнозировать
898,3.3076923076923075,узнать,оценить
899,4.230769230769232,спорить,оправдать
900,2.4615384615384617,сделать,стать
901,1.9230769230769231,открыть,происходить
902,7.6923076923076925,добиться,получиться
903,3.7692307692307687,дать,положить
904,4.384615384615385,понимать,слушать
905,6.769230769230768,развернуть,растить
906,0.38461538461538464,взять,продать
907,3.3076923076923075,держать,защитить
908,4.461538461538462,объяснить,доказать
909,2.3846153846153846,предположим,притворяться
910,1.1538461538461535,согласиться,пожалуйста
911,3.692307692307693,простить,забыть
912,7.6923076923076925,уточнить,объяснить
913,2.230769230769231,понимать,простить
914,0.6153846153846154,напомнить,забыть
915,2.0,получить,оставаться
916,3.1538461538461537,понимать,открыть
917,1.6923076923076923,требовать,узнать
918,1.5384615384615383,игнорировать,задать
919,2.0769230769230766,думать,узнать
920,5.9230769230769225,отклонить,избежать
921,4.076923076923077,спорить,убедить
922,2.3076923076923075,преследовать,убедить
923,3.3076923076923075,принять,простить
924,0.6153846153846154,делать,бросить
925,6.769230769230768,расследование,изучить
926,5.230769230769232,обсудить,объяснить
927,1.0,должный,одолжить
928,6.384615384615384,изучить,открыть
929,4.153846153846153,жаловаться,спорить
930,5.230769230769232,снять,отклонить
931,0.7692307692307693,держать,взять
932,2.769230769230769,просить,задать
933,4.846153846153847,организовать,организовать
934,5.153846153846153,уменьшить,сокращаться
935,2.6153846153846154,говорить,признать
936,1.6153846153846154,дать,взять
937,0.6923076923076923,убить,защищать
938,3.3076923076923075,исчезать,сокращаться
939,1.4615384615384617,доставить,носить
940,0.7692307692307693,дышать,подавиться
941,4.0,признать,сообщить
942,3.3076923076923075,стать,кажется
943,3.7692307692307687,притворяться,кажется
944,4.769230769230768,выполнить,стать
945,4.846153846153847,созерцать,думать
946,3.2307692307692313,определить,прогнозировать
947,1.9230769230769231,пожалуйста,развлекать
948,4.769230769230768,оставаться,сохранить
949,2.1538461538461537,притворяться,изобразить
950,1.0769230769230769,забыть,сохранить
951,3.615384615384616,хотеть,выбрать
952,0.9230769230769232,потерять,получить
953,2.230769230769231,попробовать,думать
954,3.4615384615384617,стать,появляться
955,4.461538461538462,оставить,игнорировать
956,2.1538461538461537,принять,рекомендовать
957,2.5384615384615383,оставить,бродить
958,1.3846153846153846,держать,дать
959,3.5384615384615383,дать,разрешить
960,1.0769230769230769,принести,отправить
961,4.384615384615385,поглощать,узнать
962,5.0769230769230775,приобрести,найти
963,0.7692307692307693,оставить,появляться
964,0.6153846153846154,создать,уничтожить
965,5.461538461538462,начать,идти
966,4.846153846153847,получить,купить
967,4.384615384615385,собирать,сохранить
968,3.0,заменить,восстановить
969,6.384615384615384,присоединяться,добавить
970,5.6923076923076925,присоединяться,жениться
971,1.0,принять,доставить
972,6.0769230769230775,прикрепить,присоединяться
973,2.9230769230769234,положить,повесить
974,2.0769230769230766,идти,продать
975,2.3846153846153846,общаться,молиться
976,1.3076923076923077,дать,воровать
977,2.8461538461538463,добавить,построить
978,2.769230769230769,принести,восстановить
979,2.3076923076923075,понять,удовлетворить
980,1.9230769230769231,изобразить,решить
981,1.8461538461538465,организовать,стать
982,0.7692307692307693,дать,знать
983,2.6923076923076925,сказать,проверить
984,4.230769230769232,сотрудничать,присоединяться
985,1.8461538461538465,организовать,требовать
986,2.0,взять,хотеть
987,5.307692307692308,расследование,преследовать
988,0.6923076923076923,игнорировать,изучить
989,1.1538461538461535,принести,жаловаться
990,1.0,ввести,должный
991,1.6153846153846154,изобразить,сообщить
992,0.6923076923076923,напомнить,продать
993,3.1538461538461537,поглощать,обладать
994,2.1538461538461537,присоединяться,приобрести
995,2.0769230769230766,отправить,присутствовать
996,2.8461538461538463,собрать,присутствовать
997,1.0769230769230769,поглощать,снять
998,5.307692307692308,присутствовать,приехать
