,word1,word2,similarity
942,editorial,noticia,2.58
943,note-taking,tarea,1.92
944,dictionary,enciclopedia,3.0
945,breakfast,helado,1.17
946,sound,acústica,2.33
947,meteor,gravedad,0.83
948,guidebook,manual,3.58
949,depression,valle,2.5
950,English,americano,3.25
951,fire,apocalipsis,1.17
952,PDF,JPEG,2.96
953,staff,vocalista,1.33
954,antecedent,pasado,2.5
955,bargain,centavo,1.13
956,beauty,soneto,1.5
957,DeepMind,Google DeepMind,3.88
958,spring,géiser,2.96
959,European Union,Moscú,2.0
960,basketball,desempate,1.54
961,politician,policía,2.33
962,constellation,Orión,3.08
963,exam,temario,2.08
964,buckler,escudo,3.25
965,vector,matriz,2.88
966,star,planeta,2.75
967,food,programa,0.38
968,virus,sangre,1.38
969,dress,baile,0.96
970,grassland,prado,3.42
971,crochet,uniforme,0.79
972,racket,pelota,2.21
973,masterpiece,Mona Lisa,2.75
974,chorus,cantante,2.67
975,perspective,distancia,1.63
976,skiing,snowboard,3.17
977,genie,lámpara,1.63
