,type,word1,word2,word3,target
1300,86,remarkable,surprise,antagonistic,agree
1301,86,remarkable,surprise,persuasive,believe
1302,86,charitable,receive,antagonistic,agree
1303,86,charitable,receive,persuasive,believe
1304,86,antagonistic,agree,persuasive,believe
1305,87,architect,blueprint,instructor,blackboard
1306,87,architect,blueprint,graduate,diploma
1307,87,architect,blueprint,musician,note
1308,87,architect,blueprint,painter,brush
1309,87,architect,blueprint,composer,score
1310,87,instructor,blackboard,graduate,diploma
1311,87,instructor,blackboard,musician,note
1312,87,instructor,blackboard,painter,brush
1313,87,instructor,blackboard,composer,score
1314,87,graduate,diploma,musician,note
1315,87,graduate,diploma,painter,brush
1316,87,graduate,diploma,composer,score
1317,87,musician,note,painter,brush
1318,87,musician,note,composer,score
1319,87,painter,brush,composer,score
1320,88,weave,fabric,illustrate,manual
1321,88,weave,fabric,hang,picture
1322,88,weave,fabric,sew,thread
1323,88,weave,fabric,bake,oven
1324,88,weave,fabric,write,text
1325,88,illustrate,manual,hang,picture
1326,88,illustrate,manual,sew,thread
1327,88,illustrate,manual,bake,oven
1328,88,illustrate,manual,write,text
1329,88,hang,picture,sew,thread
1330,88,hang,picture,bake,oven
1331,88,hang,picture,write,text
1332,88,sew,thread,bake,oven
1333,88,sew,thread,write,text
1334,88,bake,oven,write,text
1335,89,testimony,witness,leadership,follower
1336,89,testimony,witness,proof,theorist
1337,89,testimony,witness,expertise,authority
1338,89,testimony,witness,contradiction,investigator
1339,89,testimony,witness,confiscation,official
1340,89,leadership,follower,proof,theorist
1341,89,leadership,follower,expertise,authority
1342,89,leadership,follower,contradiction,investigator
1343,89,leadership,follower,confiscation,official
1344,89,proof,theorist,expertise,authority
1345,89,proof,theorist,contradiction,investigator
1346,89,proof,theorist,confiscation,official
1347,89,expertise,authority,contradiction,investigator
1348,89,expertise,authority,confiscation,official
1349,89,contradiction,investigator,confiscation,official
1350,90,criterion,judgment,height,statue
1351,90,criterion,judgment,depth,bottom
1352,90,criterion,judgment,song,voice
1353,90,criterion,judgment,edge,sharpness
1354,90,criterion,judgment,standard,selection
1355,90,height,statue,depth,bottom
1356,90,height,statue,song,voice
1357,90,height,statue,edge,sharpness
1358,90,height,statue,standard,selection
1359,90,depth,bottom,song,voice
1360,90,depth,bottom,edge,sharpness
1361,90,depth,bottom,standard,selection
1362,90,song,voice,edge,sharpness
1363,90,song,voice,standard,selection
1364,90,edge,sharpness,standard,selection
1365,91,abbreviation,word,outline,story
1366,91,abbreviation,word,plot,fiction
1367,91,abbreviation,word,page,paper
1368,91,abbreviation,word,paragraph,book
1369,91,abbreviation,word,abstract,report
1370,91,outline,story,plot,fiction
1371,91,outline,story,page,paper
1372,91,outline,story,paragraph,book
1373,91,outline,story,abstract,report
1374,91,plot,fiction,page,paper
1375,91,plot,fiction,paragraph,book
1376,91,plot,fiction,abstract,report
1377,91,page,paper,paragraph,book
1378,91,page,paper,abstract,report
1379,91,paragraph,book,abstract,report
1380,92,avaricious,greed,proud,winner
1381,92,avaricious,greed,choleric,anger
1382,92,avaricious,greed,artistic,work
1383,92,avaricious,greed,ironic,wrath
1384,92,avaricious,greed,prolific,author
1385,92,proud,winner,choleric,anger
1386,92,proud,winner,artistic,work
1387,92,proud,winner,ironic,wrath
1388,92,proud,winner,prolific,author
1389,92,choleric,anger,artistic,work
1390,92,choleric,anger,ironic,wrath
1391,92,choleric,anger,prolific,author
1392,92,artistic,work,ironic,wrath
1393,92,artistic,work,prolific,author
1394,92,ironic,wrath,prolific,author
1395,93,animosity,hatred,carnal,active
1396,93,animosity,hatred,genial,amiable
1397,93,animosity,hatred,insomnia,sleepy
1398,93,animosity,hatred,pacify,peace
1399,93,animosity,hatred,liveliness,careful
1400,93,carnal,active,genial,amiable
1401,93,carnal,active,insomnia,sleepy
1402,93,carnal,active,pacify,peace
1403,93,carnal,active,liveliness,careful
1404,93,genial,amiable,insomnia,sleepy
1405,93,genial,amiable,pacify,peace
1406,93,genial,amiable,liveliness,careful
1407,93,insomnia,sleepy,pacify,peace
1408,93,insomnia,sleepy,liveliness,careful
1409,93,pacify,peace,liveliness,careful
1410,94,mason,stone,teacher,chalk
1411,94,mason,stone,carpenter,wood
1412,94,mason,stone,soldier,gun
1413,94,mason,stone,photograph,camera
1414,94,mason,stone,book,word
1415,94,teacher,chalk,carpenter,wood
1416,94,teacher,chalk,soldier,gun
1417,94,teacher,chalk,photograph,camera
1418,94,teacher,chalk,book,word
1419,94,carpenter,wood,soldier,gun
1420,94,carpenter,wood,photograph,camera
1421,94,carpenter,wood,book,word
1422,94,soldier,gun,photograph,camera
1423,94,soldier,gun,book,word
1424,94,photograph,camera,book,word
1425,95,precarious,stability,mean,gauge
1426,95,precarious,stability,huge,weight
1427,95,precarious,stability,exact,measure
1428,95,precarious,stability,exotic,accord
1429,95,precarious,stability,anomalous,model
1430,95,mean,gauge,huge,weight
1431,95,mean,gauge,exact,measure
1432,95,mean,gauge,exotic,accord
1433,95,mean,gauge,anomalous,model
1434,95,huge,weight,exact,measure
1435,95,huge,weight,exotic,accord
1436,95,huge,weight,anomalous,model
1437,95,exact,measure,exotic,accord
1438,95,exact,measure,anomalous,model
1439,95,exotic,accord,anomalous,model
1440,96,binomial,name,octagon,eight
1441,96,binomial,name,entreat,gift
1442,96,binomial,name,normal,mean
1443,96,binomial,name,centennial,year
1444,96,binomial,name,benediction,church
1445,96,octagon,eight,entreat,gift
1446,96,octagon,eight,normal,mean
1447,96,octagon,eight,centennial,year
1448,96,octagon,eight,benediction,church
1449,96,entreat,gift,normal,mean
1450,96,entreat,gift,centennial,year
1451,96,entreat,gift,benediction,church
1452,96,normal,mean,centennial,year
1453,96,normal,mean,benediction,church
1454,96,centennial,year,benediction,church
1455,97,amplifier,ear,computer,brain
1456,97,amplifier,ear,telescope,eye
1457,97,amplifier,ear,book,library
1458,97,amplifier,ear,clock,time
1459,97,amplifier,ear,keyboard,finger
1460,97,computer,brain,telescope,eye
1461,97,computer,brain,book,library
1462,97,computer,brain,clock,time
1463,97,computer,brain,keyboard,finger
1464,97,telescope,eye,book,library
1465,97,telescope,eye,clock,time
1466,97,telescope,eye,keyboard,finger
1467,97,book,library,clock,time
1468,97,book,library,keyboard,finger
1469,97,clock,time,keyboard,finger
1470,98,opaque,transparent,gaunt,rotund
1471,98,opaque,transparent,wary,angry
1472,98,opaque,transparent,thin,elongated
1473,98,opaque,transparent,proud,arrogant
1474,98,opaque,transparent,libel,free
1475,98,gaunt,rotund,wary,angry
1476,98,gaunt,rotund,thin,elongated
1477,98,gaunt,rotund,proud,arrogant
1478,98,gaunt,rotund,libel,free
1479,98,wary,angry,thin,elongated
1480,98,wary,angry,proud,arrogant
1481,98,wary,angry,libel,free
1482,98,thin,elongated,proud,arrogant
1483,98,thin,elongated,libel,free
1484,98,proud,arrogant,libel,free
1485,99,rife,singular,sharp,pointed
1486,99,rife,singular,one,unit
1487,99,rife,singular,round,square
1488,99,rife,singular,strong,weak
1489,99,rife,singular,smell,good
1490,99,sharp,pointed,one,unit
1491,99,sharp,pointed,round,square
1492,99,sharp,pointed,strong,weak
1493,99,sharp,pointed,smell,good
1494,99,one,unit,round,square
1495,99,one,unit,strong,weak
1496,99,one,unit,smell,good
1497,99,round,square,strong,weak
1498,99,round,square,smell,good
1499,99,strong,weak,smell,good
1500,100,swarm,bee,school,fish
1501,100,swarm,bee,venison,deer
1502,100,swarm,bee,oxen,cow
1503,100,swarm,bee,peak,mountain
1504,100,swarm,bee,skin,lion
1505,100,school,fish,venison,deer
1506,100,school,fish,oxen,cow
1507,100,school,fish,peak,mountain
1508,100,school,fish,skin,lion
1509,100,venison,deer,oxen,cow
1510,100,venison,deer,peak,mountain
1511,100,venison,deer,skin,lion
1512,100,oxen,cow,peak,mountain
1513,100,oxen,cow,skin,lion
1514,100,peak,mountain,skin,lion
1515,101,obtain,steal,quest,search
1516,101,obtain,steal,ask,interrogate
1517,101,obtain,steal,testify,perjure
1518,101,obtain,steal,buy,sell
1519,101,obtain,steal,ask,donate
1520,101,quest,search,ask,interrogate
1521,101,quest,search,testify,perjure
1522,101,quest,search,buy,sell
1523,101,quest,search,ask,donate
1524,101,ask,interrogate,testify,perjure
1525,101,ask,interrogate,buy,sell
1526,101,ask,interrogate,ask,donate
1527,101,testify,perjure,buy,sell
1528,101,testify,perjure,ask,donate
1529,101,buy,sell,ask,donate
1530,102,inadvertent,thought,ironic,wrath
1531,102,inadvertent,thought,proud,prize
1532,102,inadvertent,thought,artistic,work
1533,102,inadvertent,thought,ungainly,skill
1534,102,inadvertent,thought,prolific,design
1535,102,ironic,wrath,proud,prize
1536,102,ironic,wrath,artistic,work
1537,102,ironic,wrath,ungainly,skill
1538,102,ironic,wrath,prolific,design
1539,102,proud,prize,artistic,work
1540,102,proud,prize,ungainly,skill
1541,102,proud,prize,prolific,design
1542,102,artistic,work,ungainly,skill
1543,102,artistic,work,prolific,design
1544,102,ungainly,skill,prolific,design
1545,103,parsimony,philanthropy,carnal,active
1546,103,parsimony,philanthropy,prejudice,tolerance
1547,103,parsimony,philanthropy,generosity,kindness
1548,103,parsimony,philanthropy,rivalry,noise
1549,103,parsimony,philanthropy,liveliness,patience
1550,103,carnal,active,prejudice,tolerance
1551,103,carnal,active,generosity,kindness
1552,103,carnal,active,rivalry,noise
1553,103,carnal,active,liveliness,patience
1554,103,prejudice,tolerance,generosity,kindness
1555,103,prejudice,tolerance,rivalry,noise
1556,103,prejudice,tolerance,liveliness,patience
1557,103,generosity,kindness,rivalry,noise
1558,103,generosity,kindness,liveliness,patience
1559,103,rivalry,noise,liveliness,patience
1560,104,devotion,obsession,ability,skill
1561,104,devotion,obsession,confidence,conceit
1562,104,devotion,obsession,intelligence,capability
1563,104,devotion,obsession,surprise,horror
1564,104,devotion,obsession,pleasure,blessing
1565,104,ability,skill,confidence,conceit
1566,104,ability,skill,intelligence,capability
1567,104,ability,skill,surprise,horror
1568,104,ability,skill,pleasure,blessing
1569,104,confidence,conceit,intelligence,capability
1570,104,confidence,conceit,surprise,horror
1571,104,confidence,conceit,pleasure,blessing
1572,104,intelligence,capability,surprise,horror
1573,104,intelligence,capability,pleasure,blessing
1574,104,surprise,horror,pleasure,blessing
1575,105,bequest,heir,gift,recipient
1576,105,bequest,heir,huge,weight
1577,105,bequest,heir,painting,artist
1578,105,bequest,heir,payment,donor
1579,105,bequest,heir,measure,gauge
1580,105,gift,recipient,huge,weight
1581,105,gift,recipient,painting,artist
1582,105,gift,recipient,payment,donor
1583,105,gift,recipient,measure,gauge
1584,105,huge,weight,painting,artist
1585,105,huge,weight,payment,donor
1586,105,huge,weight,measure,gauge
1587,105,painting,artist,payment,donor
1588,105,painting,artist,measure,gauge
1589,105,payment,donor,measure,gauge
1590,106,prosaic,epic,normal,mean
1591,106,prosaic,epic,powerful,omnipotent
1592,106,prosaic,epic,ephemeral,eternal
1593,106,prosaic,epic,octagon,eight
1594,106,prosaic,epic,beneficent,strong
1595,106,normal,mean,powerful,omnipotent
1596,106,normal,mean,ephemeral,eternal
1597,106,normal,mean,octagon,eight
1598,106,normal,mean,beneficent,strong
1599,106,powerful,omnipotent,ephemeral,eternal
1600,106,powerful,omnipotent,octagon,eight
1601,106,powerful,omnipotent,beneficent,strong
1602,106,ephemeral,eternal,octagon,eight
1603,106,ephemeral,eternal,beneficent,strong
1604,106,octagon,eight,beneficent,strong
1605,107,corroded,alloy,broken,contract
1606,107,corroded,alloy,written,rule
1607,107,corroded,alloy,outdated,book
1608,107,corroded,alloy,adjusted,clock
1609,107,corroded,alloy,corrupted,morality
1610,107,broken,contract,written,rule
1611,107,broken,contract,outdated,book
1612,107,broken,contract,adjusted,clock
1613,107,broken,contract,corrupted,morality
1614,107,written,rule,outdated,book
1615,107,written,rule,adjusted,clock
1616,107,written,rule,corrupted,morality
1617,107,outdated,book,adjusted,clock
1618,107,outdated,book,corrupted,morality
1619,107,adjusted,clock,corrupted,morality
1620,108,depose,king,eulogize,hero
1621,108,depose,king,inaugurate,mayor
1622,108,depose,king,promote,general
1623,108,depose,king,unfrock,minister
1624,108,depose,king,elect,leader
1625,108,eulogize,hero,inaugurate,mayor
1626,108,eulogize,hero,promote,general
1627,108,eulogize,hero,unfrock,minister
1628,108,eulogize,hero,elect,leader
1629,108,inaugurate,mayor,promote,general
1630,108,inaugurate,mayor,unfrock,minister
1631,108,inaugurate,mayor,elect,leader
1632,108,promote,general,unfrock,minister
1633,108,promote,general,elect,leader
1634,108,unfrock,minister,elect,leader
1635,109,gauche,adroit,weak,strong
1636,109,gauche,adroit,formidable,strong
1637,109,gauche,adroit,round,square
1638,109,gauche,adroit,sharp,pointed
1639,109,gauche,adroit,stately,grand
1640,109,weak,strong,formidable,strong
1641,109,weak,strong,round,square
1642,109,weak,strong,sharp,pointed
1643,109,weak,strong,stately,grand
1644,109,formidable,strong,round,square
1645,109,formidable,strong,sharp,pointed
1646,109,formidable,strong,stately,grand
1647,109,round,square,sharp,pointed
1648,109,round,square,stately,grand
1649,109,sharp,pointed,stately,grand
1650,110,archeology,science,ridge,mountain
1651,110,archeology,science,pride,lion
1652,110,archeology,science,oxen,cow
1653,110,archeology,science,chair,furniture
1654,110,archeology,science,mammal,horse
1655,110,ridge,mountain,pride,lion
1656,110,ridge,mountain,oxen,cow
1657,110,ridge,mountain,chair,furniture
1658,110,ridge,mountain,mammal,horse
1659,110,pride,lion,oxen,cow
1660,110,pride,lion,chair,furniture
1661,110,pride,lion,mammal,horse
1662,110,oxen,cow,chair,furniture
1663,110,oxen,cow,mammal,horse
1664,110,chair,furniture,mammal,horse
1665,111,apprehensive,petrified,happy,hostile
1666,111,apprehensive,petrified,elated,deaden
1667,111,apprehensive,petrified,sincere,satisfied
1668,111,apprehensive,petrified,emotional,accord
1669,111,apprehensive,petrified,cheerful,hilarious
1670,111,happy,hostile,elated,deaden
1671,111,happy,hostile,sincere,satisfied
1672,111,happy,hostile,emotional,accord
1673,111,happy,hostile,cheerful,hilarious
1674,111,elated,deaden,sincere,satisfied
1675,111,elated,deaden,emotional,accord
1676,111,elated,deaden,cheerful,hilarious
1677,111,sincere,satisfied,emotional,accord
1678,111,sincere,satisfied,cheerful,hilarious
1679,111,emotional,accord,cheerful,hilarious
1680,112,stay,depart,take,move
1681,112,stay,depart,stagnate,flow
1682,112,stay,depart,run,walk
1683,112,stay,depart,sleep,rest
1684,112,stay,depart,create,design
1685,112,take,move,stagnate,flow
1686,112,take,move,run,walk
1687,112,take,move,sleep,rest
1688,112,take,move,create,design
1689,112,stagnate,flow,run,walk
1690,112,stagnate,flow,sleep,rest
1691,112,stagnate,flow,create,design
1692,112,run,walk,sleep,rest
1693,112,run,walk,create,design
1694,112,sleep,rest,create,design
1695,113,stammer,speech,ovation,adulation
1696,113,stammer,speech,hobble,movement
1697,113,stammer,speech,generosity,kindness
1698,113,stammer,speech,fighting,noise
1699,113,stammer,speech,brightness,sight
1700,113,ovation,adulation,hobble,movement
1701,113,ovation,adulation,generosity,kindness
1702,113,ovation,adulation,fighting,noise
1703,113,ovation,adulation,brightness,sight
1704,113,hobble,movement,generosity,kindness
1705,113,hobble,movement,fighting,noise
1706,113,hobble,movement,brightness,sight
1707,113,generosity,kindness,fighting,noise
1708,113,generosity,kindness,brightness,sight
1709,113,fighting,noise,brightness,sight
1710,114,corpulence,obesity,ability,question
1711,114,corpulence,obesity,enigma,puzzle
1712,114,corpulence,obesity,intelligence,capability
1713,114,corpulence,obesity,strong,weak
1714,114,corpulence,obesity,pleasure,blessing
1715,114,ability,question,enigma,puzzle
1716,114,ability,question,intelligence,capability
1717,114,ability,question,strong,weak
1718,114,ability,question,pleasure,blessing
1719,114,enigma,puzzle,intelligence,capability
1720,114,enigma,puzzle,strong,weak
1721,114,enigma,puzzle,pleasure,blessing
1722,114,intelligence,capability,strong,weak
1723,114,intelligence,capability,pleasure,blessing
1724,114,strong,weak,pleasure,blessing
1725,115,callow,experience,painting,artist
1726,115,callow,experience,heavy,weight
1727,115,callow,experience,barren,fruit
1728,115,callow,experience,gift,donor
1729,115,callow,experience,measure,ounce
1730,115,painting,artist,heavy,weight
1731,115,painting,artist,barren,fruit
1732,115,painting,artist,gift,donor
1733,115,painting,artist,measure,ounce
1734,115,heavy,weight,barren,fruit
1735,115,heavy,weight,gift,donor
1736,115,heavy,weight,measure,ounce
1737,115,barren,fruit,gift,donor
1738,115,barren,fruit,measure,ounce
1739,115,gift,donor,measure,ounce
1740,116,indolent,assiduous,normal,mean
1741,116,indolent,assiduous,powerful,omnipotent
1742,116,indolent,assiduous,abstemious,overindulgent
1743,116,indolent,assiduous,rife,vogue
1744,116,indolent,assiduous,beneficial,strong
1745,116,normal,mean,powerful,omnipotent
1746,116,normal,mean,abstemious,overindulgent
1747,116,normal,mean,rife,vogue
1748,116,normal,mean,beneficial,strong
1749,116,powerful,omnipotent,abstemious,overindulgent
1750,116,powerful,omnipotent,rife,vogue
1751,116,powerful,omnipotent,beneficial,strong
1752,116,abstemious,overindulgent,rife,vogue
1753,116,abstemious,overindulgent,beneficial,strong
1754,116,rife,vogue,beneficial,strong
1755,117,strident,sound,fragrant,flower
1756,117,strident,sound,acrid,taste
1757,117,strident,sound,outdated,book
1758,117,strident,sound,adjusted,clock
1759,117,strident,sound,broken,glass
1760,117,fragrant,flower,acrid,taste
1761,117,fragrant,flower,outdated,book
1762,117,fragrant,flower,adjusted,clock
1763,117,fragrant,flower,broken,glass
1764,117,acrid,taste,outdated,book
1765,117,acrid,taste,adjusted,clock
1766,117,acrid,taste,broken,glass
1767,117,outdated,book,adjusted,clock
1768,117,outdated,book,broken,glass
1769,117,adjusted,clock,broken,glass
1770,118,rehearsal,impromptu,selection,decisive
1771,118,rehearsal,impromptu,food,alive
1772,118,rehearsal,impromptu,promotion,public
1773,118,rehearsal,impromptu,comment,eulogize
1774,118,rehearsal,impromptu,congregation,alone
1775,118,selection,decisive,food,alive
1776,118,selection,decisive,promotion,public
1777,118,selection,decisive,comment,eulogize
1778,118,selection,decisive,congregation,alone
1779,118,food,alive,promotion,public
1780,118,food,alive,comment,eulogize
1781,118,food,alive,congregation,alone
1782,118,promotion,public,comment,eulogize
1783,118,promotion,public,congregation,alone
1784,118,comment,eulogize,congregation,alone
1785,119,lynch,execute,interrogate,prosecute
1786,119,lynch,execute,deface,kill
1787,119,lynch,execute,testify,subpoena
1788,119,lynch,execute,good,bad
1789,119,lynch,execute,steal,confiscate
1790,119,interrogate,prosecute,deface,kill
1791,119,interrogate,prosecute,testify,subpoena
1792,119,interrogate,prosecute,good,bad
1793,119,interrogate,prosecute,steal,confiscate
1794,119,deface,kill,testify,subpoena
1795,119,deface,kill,good,bad
1796,119,deface,kill,steal,confiscate
1797,119,testify,subpoena,good,bad
1798,119,testify,subpoena,steal,confiscate
1799,119,good,bad,steal,confiscate
1800,120,audible,blaring,silent,loud
1801,120,audible,blaring,annoying,obnoxious
1802,120,audible,blaring,clear,ostentatious
1803,120,audible,blaring,legible,published
1804,120,audible,blaring,edible,poisonous
1805,120,silent,loud,annoying,obnoxious
1806,120,silent,loud,clear,ostentatious
1807,120,silent,loud,legible,published
1808,120,silent,loud,edible,poisonous
1809,120,annoying,obnoxious,clear,ostentatious
1810,120,annoying,obnoxious,legible,published
1811,120,annoying,obnoxious,edible,poisonous
1812,120,clear,ostentatious,legible,published
1813,120,clear,ostentatious,edible,poisonous
1814,120,legible,published,edible,poisonous
1815,121,insubordination,punishment,evening,night
1816,121,insubordination,punishment,earthquake,tornado
1817,121,insubordination,punishment,candor,falsehood
1818,121,insubordination,punishment,heroism,praise
1819,121,insubordination,punishment,fine,penalty
1820,121,evening,night,earthquake,tornado
1821,121,evening,night,candor,falsehood
1822,121,evening,night,heroism,praise
1823,121,evening,night,fine,penalty
1824,121,earthquake,tornado,candor,falsehood
1825,121,earthquake,tornado,heroism,praise
1826,121,earthquake,tornado,fine,penalty
1827,121,candor,falsehood,heroism,praise
1828,121,candor,falsehood,fine,penalty
1829,121,heroism,praise,fine,penalty
1830,122,enthusiast,fervor,soldier,strength
1831,122,enthusiast,fervor,prisoner,remorse
1832,122,enthusiast,fervor,expert,skill
1833,122,enthusiast,fervor,servant,obedience
1834,122,enthusiast,fervor,parent,wisdom
1835,122,soldier,strength,prisoner,remorse
1836,122,soldier,strength,expert,skill
1837,122,soldier,strength,servant,obedience
1838,122,soldier,strength,parent,wisdom
1839,122,prisoner,remorse,expert,skill
1840,122,prisoner,remorse,servant,obedience
1841,122,prisoner,remorse,parent,wisdom
1842,122,expert,skill,servant,obedience
1843,122,expert,skill,parent,wisdom
1844,122,servant,obedience,parent,wisdom
1845,123,novice,experience,pauper,wealth
1846,123,novice,experience,vehicle,wheels
1847,123,novice,experience,drop,out
1848,123,novice,experience,weather,mutability
1849,123,novice,experience,nurse,information
1850,123,pauper,wealth,vehicle,wheels
1851,123,pauper,wealth,drop,out
1852,123,pauper,wealth,weather,mutability
1853,123,pauper,wealth,nurse,information
1854,123,vehicle,wheels,drop,out
1855,123,vehicle,wheels,weather,mutability
1856,123,vehicle,wheels,nurse,information
1857,123,drop,out,weather,mutability
1858,123,drop,out,nurse,information
1859,123,weather,mutability,nurse,information
1860,124,talisman,charm,omen,evil
1861,124,talisman,charm,garb,rank
1862,124,talisman,charm,signal,warning
1863,124,talisman,charm,visage,countenance
1864,124,talisman,charm,hate,love
1865,124,omen,evil,garb,rank
1866,124,omen,evil,signal,warning
1867,124,omen,evil,visage,countenance
1868,124,omen,evil,hate,love
1869,124,garb,rank,signal,warning
1870,124,garb,rank,visage,countenance
1871,124,garb,rank,hate,love
1872,124,signal,warning,visage,countenance
1873,124,signal,warning,hate,love
1874,124,visage,countenance,hate,love
1875,125,progenitor,descendant,stem,leaves
1876,125,progenitor,descendant,teacher,student
1877,125,progenitor,descendant,mother,aunt
1878,125,progenitor,descendant,cloud,rain
1879,125,progenitor,descendant,parent,offspring
1880,125,stem,leaves,teacher,student
1881,125,stem,leaves,mother,aunt
1882,125,stem,leaves,cloud,rain
1883,125,stem,leaves,parent,offspring
1884,125,teacher,student,mother,aunt
1885,125,teacher,student,cloud,rain
1886,125,teacher,student,parent,offspring
1887,125,mother,aunt,cloud,rain
1888,125,mother,aunt,parent,offspring
1889,125,cloud,rain,parent,offspring
1890,126,dearth,abundance,retribution,infamy
1891,126,dearth,abundance,death,funeral
1892,126,dearth,abundance,poverty,wealth
1893,126,dearth,abundance,contempt,anger
1894,126,dearth,abundance,ruse,plan
1895,126,retribution,infamy,death,funeral
1896,126,retribution,infamy,poverty,wealth
1897,126,retribution,infamy,contempt,anger
1898,126,retribution,infamy,ruse,plan
1899,126,death,funeral,poverty,wealth
1900,126,death,funeral,contempt,anger
1901,126,death,funeral,ruse,plan
1902,126,poverty,wealth,contempt,anger
1903,126,poverty,wealth,ruse,plan
1904,126,contempt,anger,ruse,plan
1905,127,eminence,infamy,power,fame
1906,127,eminence,infamy,east,west
1907,127,eminence,infamy,indifference,nonchalance
1908,127,eminence,infamy,pride,shame
1909,127,eminence,infamy,royalty,nobility
1910,127,power,fame,east,west
1911,127,power,fame,indifference,nonchalance
1912,127,power,fame,pride,shame
1913,127,power,fame,royalty,nobility
1914,127,east,west,indifference,nonchalance
1915,127,east,west,pride,shame
1916,127,east,west,royalty,nobility
1917,127,indifference,nonchalance,pride,shame
1918,127,indifference,nonchalance,royalty,nobility
1919,127,pride,shame,royalty,nobility
1920,128,vivid,lurid,effectual,able
1921,128,vivid,lurid,expensive,exorbitant
1922,128,vivid,lurid,ghastly,gruesome
1923,128,vivid,lurid,conspicuous,sullied
1924,128,vivid,lurid,bold,tremulous
1925,128,effectual,able,expensive,exorbitant
1926,128,effectual,able,ghastly,gruesome
1927,128,effectual,able,conspicuous,sullied
1928,128,effectual,able,bold,tremulous
1929,128,expensive,exorbitant,ghastly,gruesome
1930,128,expensive,exorbitant,conspicuous,sullied
1931,128,expensive,exorbitant,bold,tremulous
1932,128,ghastly,gruesome,conspicuous,sullied
1933,128,ghastly,gruesome,bold,tremulous
1934,128,conspicuous,sullied,bold,tremulous
1935,129,caprice,predictable,indifference,callous
1936,129,caprice,predictable,caution,reckless
1937,129,caprice,predictable,concern,affectionate
1938,129,caprice,predictable,friendliness,congenial
1939,129,caprice,predictable,spontaneity,whimsical
1940,129,indifference,callous,caution,reckless
1941,129,indifference,callous,concern,affectionate
1942,129,indifference,callous,friendliness,congenial
1943,129,indifference,callous,spontaneity,whimsical
1944,129,caution,reckless,concern,affectionate
1945,129,caution,reckless,friendliness,congenial
1946,129,caution,reckless,spontaneity,whimsical
1947,129,concern,affectionate,friendliness,congenial
1948,129,concern,affectionate,spontaneity,whimsical
1949,129,friendliness,congenial,spontaneity,whimsical
1950,130,precarious,stability,cantankerous,testiness
1951,130,precarious,stability,ornamental,flourishes
1952,130,precarious,stability,susceptible,resistance
1953,130,precarious,stability,flexible,strength
1954,130,precarious,stability,conclusive,results
1955,130,cantankerous,testiness,ornamental,flourishes
1956,130,cantankerous,testiness,susceptible,resistance
1957,130,cantankerous,testiness,flexible,strength
1958,130,cantankerous,testiness,conclusive,results
1959,130,ornamental,flourishes,susceptible,resistance
1960,130,ornamental,flourishes,flexible,strength
1961,130,ornamental,flourishes,conclusive,results
1962,130,susceptible,resistance,flexible,strength
1963,130,susceptible,resistance,conclusive,results
1964,130,flexible,strength,conclusive,results
1965,131,quack,doctor,charlatan,impostor
1966,131,quack,doctor,pretender,monarch
1967,131,quack,doctor,defendant,prosecutor
1968,131,quack,doctor,arbitrator,judge
1969,131,quack,doctor,professional,amateur
1970,131,charlatan,impostor,pretender,monarch
1971,131,charlatan,impostor,defendant,prosecutor
1972,131,charlatan,impostor,arbitrator,judge
1973,131,charlatan,impostor,professional,amateur
1974,131,pretender,monarch,defendant,prosecutor
1975,131,pretender,monarch,arbitrator,judge
1976,131,pretender,monarch,professional,amateur
1977,131,defendant,prosecutor,arbitrator,judge
1978,131,defendant,prosecutor,professional,amateur
1979,131,arbitrator,judge,professional,amateur
1980,132,hapless,lucky,focused,attentive
1981,132,hapless,lucky,rash,prudent
1982,132,hapless,lucky,considerate,angry
1983,132,hapless,lucky,controversial,argumentative
1984,132,hapless,lucky,fortunate,complacent
1985,132,focused,attentive,rash,prudent
1986,132,focused,attentive,considerate,angry
1987,132,focused,attentive,controversial,argumentative
1988,132,focused,attentive,fortunate,complacent
1989,132,rash,prudent,considerate,angry
1990,132,rash,prudent,controversial,argumentative
1991,132,rash,prudent,fortunate,complacent
1992,132,considerate,angry,controversial,argumentative
1993,132,considerate,angry,fortunate,complacent
1994,132,controversial,argumentative,fortunate,complacent
1995,133,acquit,charge,accuse,offense
1996,133,acquit,charge,punish,reward
1997,133,acquit,charge,extricate,freedom
1998,133,acquit,charge,camouflage,identity
1999,133,acquit,charge,rescue,danger
2000,133,accuse,offense,punish,reward
2001,133,accuse,offense,extricate,freedom
2002,133,accuse,offense,camouflage,identity
2003,133,accuse,offense,rescue,danger
2004,133,punish,reward,extricate,freedom
2005,133,punish,reward,camouflage,identity
2006,133,punish,reward,rescue,danger
2007,133,extricate,freedom,camouflage,identity
2008,133,extricate,freedom,rescue,danger
2009,133,camouflage,identity,rescue,danger
2010,134,judicious,prudence,deferential,scorn
2011,134,judicious,prudence,malevolent,influence
2012,134,judicious,prudence,indomitable,defeat
2013,134,judicious,prudence,stoic,hardship
2014,134,judicious,prudence,frivolous,giddiness
2015,134,deferential,scorn,malevolent,influence
2016,134,deferential,scorn,indomitable,defeat
2017,134,deferential,scorn,stoic,hardship
2018,134,deferential,scorn,frivolous,giddiness
2019,134,malevolent,influence,indomitable,defeat
2020,134,malevolent,influence,stoic,hardship
2021,134,malevolent,influence,frivolous,giddiness
