,type,word1,word2,word3,target
1299,JJS_JJ,stiffest,stiff,gentlest,gentle
1300,JJS_JJR,stiffest,stiffer,gentlest,gentler
1301,JJR_JJS,stiffer,stiffest,gentler,gentlest
1302,JJ_JJR,stiff,stiffer,mighty,mightier
1303,JJR_JJ,stiffer,stiff,mightier,mighty
1304,JJ_JJS,stiff,stiffest,mighty,mightiest
1305,JJS_JJ,stiffest,stiff,mightiest,mighty
1306,JJS_JJR,stiffest,stiffer,mightiest,mightier
1307,JJR_JJS,stiffer,stiffest,mightier,mightiest
1308,JJ_JJR,stiff,stiffer,lean,leaner
1309,JJR_JJ,stiffer,stiff,leaner,lean
1310,JJ_JJS,stiff,stiffest,lean,leanest
1311,JJS_JJ,stiffest,stiff,leanest,lean
1312,JJS_JJR,stiffest,stiffer,leanest,leaner
1313,JJR_JJS,stiffer,stiffest,leaner,leanest
1314,JJ_JJR,stiff,stiffer,fancy,fancier
1315,JJR_JJ,stiffer,stiff,fancier,fancy
1316,JJ_JJS,stiff,stiffest,fancy,fanciest
1317,JJS_JJ,stiffest,stiff,fanciest,fancy
1318,JJS_JJR,stiffest,stiffer,fanciest,fancier
1319,JJR_JJS,stiffer,stiffest,fancier,fanciest
1320,JJ_JJR,sharp,sharper,kind,kinder
1321,JJR_JJ,sharper,sharp,kinder,kind
1322,JJ_JJS,sharp,sharpest,kind,kindest
1323,JJS_JJ,sharpest,sharp,kindest,kind
1324,JJS_JJR,sharpest,sharper,kindest,kinder
1325,JJR_JJS,sharper,sharpest,kinder,kindest
1326,JJ_JJR,sharp,sharper,wide,wider
1327,JJR_JJ,sharper,sharp,wider,wide
1328,JJ_JJS,sharp,sharpest,wide,widest
1329,JJS_JJ,sharpest,sharp,widest,wide
1330,JJS_JJR,sharpest,sharper,widest,wider
1331,JJR_JJS,sharper,sharpest,wider,widest
1332,JJ_JJR,sharp,sharper,pricey,pricier
1333,JJR_JJ,sharper,sharp,pricier,pricey
1334,JJ_JJS,sharp,sharpest,pricey,priciest
1335,JJS_JJ,sharpest,sharp,priciest,pricey
1336,JJS_JJR,sharpest,sharper,priciest,pricier
1337,JJR_JJS,sharper,sharpest,pricier,priciest
1338,JJ_JJR,sharp,sharper,firm,firmer
1339,JJR_JJ,sharper,sharp,firmer,firm
1340,JJ_JJS,sharp,sharpest,firm,firmest
1341,JJS_JJ,sharpest,sharp,firmest,firm
1342,JJS_JJR,sharpest,sharper,firmest,firmer
1343,JJR_JJS,sharper,sharpest,firmer,firmest
1344,JJ_JJR,sharp,sharper,bright,brighter
1345,JJR_JJ,sharper,sharp,brighter,bright
1346,JJ_JJS,sharp,sharpest,bright,brightest
1347,JJS_JJ,sharpest,sharp,brightest,bright
1348,JJS_JJR,sharpest,sharper,brightest,brighter
1349,JJR_JJS,sharper,sharpest,brighter,brightest
1350,JJ_JJR,narrow,narrower,steady,steadier
1351,JJR_JJ,narrower,narrow,steadier,steady
1352,JJ_JJS,narrow,narrowest,steady,steadiest
1353,JJS_JJ,narrowest,narrow,steadiest,steady
1354,JJS_JJR,narrowest,narrower,steadiest,steadier
1355,JJR_JJS,narrower,narrowest,steadier,steadiest
1356,JJ_JJR,narrow,narrower,classy,classier
1357,JJR_JJ,narrower,narrow,classier,classy
1358,JJ_JJS,narrow,narrowest,classy,classiest
1359,JJS_JJ,narrowest,narrow,classiest,classy
1360,JJS_JJR,narrowest,narrower,classiest,classier
1361,JJR_JJS,narrower,narrowest,classier,classiest
1362,JJ_JJR,narrow,narrower,sad,sadder
1363,JJR_JJ,narrower,narrow,sadder,sad
1364,JJ_JJS,narrow,narrowest,sad,saddest
1365,JJS_JJ,narrowest,narrow,saddest,sad
1366,JJS_JJR,narrowest,narrower,saddest,sadder
1367,JJR_JJS,narrower,narrowest,sadder,saddest
1368,JJ_JJR,narrow,narrower,mean,meaner
1369,JJR_JJ,narrower,narrow,meaner,mean
1370,JJ_JJS,narrow,narrowest,mean,meanest
1371,JJS_JJ,narrowest,narrow,meanest,mean
1372,JJS_JJR,narrowest,narrower,meanest,meaner
1373,JJR_JJS,narrower,narrowest,meaner,meanest
1374,JJ_JJR,narrow,narrower,fastest,faster
1375,JJR_JJ,narrower,narrow,faster,fastest
1376,JJ_JJS,narrow,narrowest,fastest,fast
1377,JJS_JJ,narrowest,narrow,fast,fastest
1378,JJS_JJR,narrowest,narrower,fast,faster
1379,JJR_JJS,narrower,narrowest,faster,fast
1380,JJ_JJR,gentle,gentler,loud,louder
1381,JJR_JJ,gentler,gentle,louder,loud
1382,JJ_JJS,gentle,gentlest,loud,loudest
1383,JJS_JJ,gentlest,gentle,loudest,loud
1384,JJS_JJR,gentlest,gentler,loudest,louder
1385,JJR_JJS,gentler,gentlest,louder,loudest
1386,JJ_JJR,gentle,gentler,new,newer
1387,JJR_JJ,gentler,gentle,newer,new
1388,JJ_JJS,gentle,gentlest,new,newest
1389,JJS_JJ,gentlest,gentle,newest,new
1390,JJS_JJR,gentlest,gentler,newest,newer
1391,JJR_JJS,gentler,gentlest,newer,newest
1392,JJ_JJR,gentle,gentler,bloody,bloodier
1393,JJR_JJ,gentler,gentle,bloodier,bloody
1394,JJ_JJS,gentle,gentlest,bloody,bloodiest
1395,JJS_JJ,gentlest,gentle,bloodiest,bloody
1396,JJS_JJR,gentlest,gentler,bloodiest,bloodier
1397,JJR_JJS,gentler,gentlest,bloodier,bloodiest
1398,JJ_JJR,gentle,gentler,young,younger
1399,JJR_JJ,gentler,gentle,younger,young
1400,JJ_JJS,gentle,gentlest,young,youngest
1401,JJS_JJ,gentlest,gentle,youngest,young
1402,JJS_JJR,gentlest,gentler,youngest,younger
1403,JJR_JJS,gentler,gentlest,younger,youngest
1404,JJ_JJR,gentle,gentler,close,closer
1405,JJR_JJ,gentler,gentle,closer,close
1406,JJ_JJS,gentle,gentlest,close,closest
1407,JJS_JJ,gentlest,gentle,closest,close
1408,JJS_JJR,gentlest,gentler,closest,closer
1409,JJR_JJS,gentler,gentlest,closer,closest
1410,JJ_JJR,free,freer,clear,clearer
1411,JJR_JJ,freer,free,clearer,clear
1412,JJ_JJS,free,freest,clear,clearest
1413,JJS_JJ,freest,free,clearest,clear
1414,JJS_JJR,freest,freer,clearest,clearer
1415,JJR_JJS,freer,freest,clearer,clearest
1416,JJ_JJR,free,freer,rich,richer
1417,JJR_JJ,freer,free,richer,rich
1418,JJ_JJS,free,freest,rich,richest
1419,JJS_JJ,freest,free,richest,rich
1420,JJS_JJR,freest,freer,richest,richer
1421,JJR_JJS,freer,freest,richer,richest
1422,JJ_JJR,free,freer,mean,meaner
1423,JJR_JJ,freer,free,meaner,mean
1424,JJ_JJS,free,freest,mean,meanest
1425,JJS_JJ,freest,free,meanest,mean
1426,JJS_JJR,freest,freer,meanest,meaner
1427,JJR_JJS,freer,freest,meaner,meanest
1428,JJ_JJR,free,freer,old,older
1429,JJR_JJ,freer,free,older,old
1430,JJ_JJS,free,freest,old,oldest
1431,JJS_JJ,freest,free,oldest,old
1432,JJS_JJR,freest,freer,oldest,older
1433,JJR_JJS,freer,freest,older,oldest
1434,JJ_JJR,free,freer,deep,deeper
1435,JJR_JJ,freer,free,deeper,deep
1436,JJ_JJS,free,freest,deep,deepest
1437,JJS_JJ,freest,free,deepest,deep
1438,JJS_JJR,freest,freer,deepest,deeper
1439,JJR_JJS,freer,freest,deeper,deepest
1440,JJ_JJR,tall,taller,tasty,tastier
1441,JJR_JJ,taller,tall,tastier,tasty
1442,JJ_JJS,tall,tallest,tasty,tastiest
1443,JJS_JJ,tallest,tall,tastiest,tasty
1444,JJS_JJR,tallest,taller,tastiest,tastier
1445,JJR_JJS,taller,tallest,tastier,tastiest
1446,JJ_JJR,tall,taller,weak,weaker
1447,JJR_JJ,taller,tall,weaker,weak
1448,JJ_JJS,tall,tallest,weak,weakest
1449,JJS_JJ,tallest,tall,weakest,weak
1450,JJS_JJR,tallest,taller,weakest,weaker
1451,JJR_JJS,taller,tallest,weaker,weakest
1452,JJ_JJR,tall,taller,sad,sadder
1453,JJR_JJ,taller,tall,sadder,sad
1454,JJ_JJS,tall,tallest,sad,saddest
1455,JJS_JJ,tallest,tall,saddest,sad
1456,JJS_JJR,tallest,taller,saddest,sadder
1457,JJR_JJS,taller,tallest,sadder,saddest
1458,JJ_JJR,tall,taller,good,better
1459,JJR_JJ,taller,tall,better,good
1460,JJ_JJS,tall,tallest,good,best
1461,JJS_JJ,tallest,tall,best,good
1462,JJS_JJR,tallest,taller,best,better
1463,JJR_JJS,taller,tallest,better,best
1464,JJ_JJR,tall,taller,strong,stronger
1465,JJR_JJ,taller,tall,stronger,strong
1466,JJ_JJS,tall,tallest,strong,strongest
1467,JJS_JJ,tallest,tall,strongest,strong
1468,JJS_JJR,tallest,taller,strongest,stronger
1469,JJR_JJS,taller,tallest,stronger,strongest
1470,JJ_JJR,cool,cooler,light,lighter
1471,JJR_JJ,cooler,cool,lighter,light
1472,JJ_JJS,cool,coolest,light,lightest
1473,JJS_JJ,coolest,cool,lightest,light
1474,JJS_JJR,coolest,cooler,lightest,lighter
1475,JJR_JJS,cooler,coolest,lighter,lightest
1476,JJ_JJR,cool,cooler,wild,wilder
1477,JJR_JJ,cooler,cool,wilder,wild
1478,JJ_JJS,cool,coolest,wild,wildest
1479,JJS_JJ,coolest,cool,wildest,wild
1480,JJS_JJR,coolest,cooler,wildest,wilder
1481,JJR_JJS,cooler,coolest,wilder,wildest
1482,JJ_JJR,cool,cooler,pretty,prettier
1483,JJR_JJ,cooler,cool,prettier,pretty
1484,JJ_JJS,cool,coolest,pretty,prettiest
1485,JJS_JJ,coolest,cool,prettiest,pretty
1486,JJS_JJR,coolest,cooler,prettiest,prettier
1487,JJR_JJS,cooler,coolest,prettier,prettiest
1488,JJ_JJR,cool,cooler,heavy,heavier
1489,JJR_JJ,cooler,cool,heavier,heavy
1490,JJ_JJS,cool,coolest,heavy,heaviest
1491,JJS_JJ,coolest,cool,heaviest,heavy
1492,JJS_JJR,coolest,cooler,heaviest,heavier
1493,JJR_JJS,cooler,coolest,heavier,heaviest
1494,JJ_JJR,cool,cooler,deep,deeper
1495,JJR_JJ,cooler,cool,deeper,deep
1496,JJ_JJS,cool,coolest,deep,deepest
1497,JJS_JJ,coolest,cool,deepest,deep
1498,JJS_JJR,coolest,cooler,deepest,deeper
1499,JJR_JJS,cooler,coolest,deeper,deepest
1500,JJ_JJR,thin,thinner,new,newer
1501,JJR_JJ,thinner,thin,newer,new
1502,JJ_JJS,thin,thinnest,new,newest
1503,JJS_JJ,thinnest,thin,newest,new
1504,JJS_JJR,thinnest,thinner,newest,newer
1505,JJR_JJS,thinner,thinnest,newer,newest
1506,JJ_JJR,thin,thinner,bloody,bloodier
1507,JJR_JJ,thinner,thin,bloodier,bloody
1508,JJ_JJS,thin,thinnest,bloody,bloodiest
1509,JJS_JJ,thinnest,thin,bloodiest,bloody
1510,JJS_JJR,thinnest,thinner,bloodiest,bloodier
1511,JJR_JJS,thinner,thinnest,bloodier,bloodiest
1512,JJ_JJR,thin,thinner,pretty,prettier
1513,JJR_JJ,thinner,thin,prettier,pretty
1514,JJ_JJS,thin,thinnest,pretty,prettiest
1515,JJS_JJ,thinnest,thin,prettiest,pretty
1516,JJS_JJR,thinnest,thinner,prettiest,prettier
1517,JJR_JJS,thinner,thinnest,prettier,prettiest
1518,JJ_JJR,thin,thinner,soft,softer
1519,JJR_JJ,thinner,thin,softer,soft
1520,JJ_JJS,thin,thinnest,soft,softest
1521,JJS_JJ,thinnest,thin,softest,soft
1522,JJS_JJR,thinnest,thinner,softest,softer
1523,JJR_JJS,thinner,thinnest,softer,softest
1524,JJ_JJR,thin,thinner,tall,taller
1525,JJR_JJ,thinner,thin,taller,tall
1526,JJ_JJS,thin,thinnest,tall,tallest
1527,JJS_JJ,thinnest,thin,tallest,tall
1528,JJS_JJR,thinnest,thinner,tallest,taller
1529,JJR_JJS,thinner,thinnest,taller,tallest
1530,JJ_JJR,lean,leaner,new,newer
1531,JJR_JJ,leaner,lean,newer,new
1532,JJ_JJS,lean,leanest,new,newest
1533,JJS_JJ,leanest,lean,newest,new
1534,JJS_JJR,leanest,leaner,newest,newer
1535,JJR_JJS,leaner,leanest,newer,newest
1536,JJ_JJR,lean,leaner,weak,weaker
1537,JJR_JJ,leaner,lean,weaker,weak
1538,JJ_JJS,lean,leanest,weak,weakest
1539,JJS_JJ,leanest,lean,weakest,weak
1540,JJS_JJR,leanest,leaner,weakest,weaker
1541,JJR_JJS,leaner,leanest,weaker,weakest
1542,JJ_JJR,lean,leaner,long,longer
1543,JJR_JJ,leaner,lean,longer,long
1544,JJ_JJS,lean,leanest,long,longest
1545,JJS_JJ,leanest,lean,longest,long
1546,JJS_JJR,leanest,leaner,longest,longer
1547,JJR_JJS,leaner,leanest,longer,longest
1548,JJ_JJR,lean,leaner,smart,smarter
1549,JJR_JJ,leaner,lean,smarter,smart
1550,JJ_JJS,lean,leanest,smart,smartest
1551,JJS_JJ,leanest,lean,smartest,smart
1552,JJS_JJR,leanest,leaner,smartest,smarter
1553,JJR_JJS,leaner,leanest,smarter,smartest
1554,JJ_JJR,lean,leaner,risky,riskier
1555,JJR_JJ,leaner,lean,riskier,risky
1556,JJ_JJS,lean,leanest,risky,riskiest
1557,JJS_JJ,leanest,lean,riskiest,risky
1558,JJS_JJR,leanest,leaner,riskiest,riskier
1559,JJR_JJS,leaner,leanest,riskier,riskiest
1560,JJ_JJR,wealthy,wealthier,thick,thicker
1561,JJR_JJ,wealthier,wealthy,thicker,thick
1562,JJ_JJS,wealthy,wealthiest,thick,thickest
1563,JJS_JJ,wealthiest,wealthy,thickest,thick
1564,JJS_JJR,wealthiest,wealthier,thickest,thicker
1565,JJR_JJS,wealthier,wealthiest,thicker,thickest
1566,JJ_JJR,wealthy,wealthier,bloody,bloodier
1567,JJR_JJ,wealthier,wealthy,bloodier,bloody
1568,JJ_JJS,wealthy,wealthiest,bloody,bloodiest
1569,JJS_JJ,wealthiest,wealthy,bloodiest,bloody
1570,JJS_JJR,wealthiest,wealthier,bloodiest,bloodier
1571,JJR_JJS,wealthier,wealthiest,bloodier,bloodiest
1572,JJ_JJR,wealthy,wealthier,happy,happier
1573,JJR_JJ,wealthier,wealthy,happier,happy
1574,JJ_JJS,wealthy,wealthiest,happy,happiest
1575,JJS_JJ,wealthiest,wealthy,happiest,happy
1576,JJS_JJR,wealthiest,wealthier,happiest,happier
1577,JJR_JJS,wealthier,wealthiest,happier,happiest
1578,JJ_JJR,wealthy,wealthier,sharp,sharper
1579,JJR_JJ,wealthier,wealthy,sharper,sharp
1580,JJ_JJS,wealthy,wealthiest,sharp,sharpest
1581,JJS_JJ,wealthiest,wealthy,sharpest,sharp
1582,JJS_JJR,wealthiest,wealthier,sharpest,sharper
1583,JJR_JJS,wealthier,wealthiest,sharper,sharpest
1584,JJ_JJR,wealthy,wealthier,strong,stronger
1585,JJR_JJ,wealthier,wealthy,stronger,strong
1586,JJ_JJS,wealthy,wealthiest,strong,strongest
1587,JJS_JJ,wealthiest,wealthy,strongest,strong
1588,JJS_JJR,wealthiest,wealthier,strongest,stronger
1589,JJR_JJS,wealthier,wealthiest,stronger,strongest
1590,JJ_JJR,full,fuller,classy,classier
1591,JJR_JJ,fuller,full,classier,classy
1592,JJ_JJS,full,fullest,classy,classiest
1593,JJS_JJ,fullest,full,classiest,classy
1594,JJS_JJR,fullest,fuller,classiest,classier
1595,JJR_JJS,fuller,fullest,classier,classiest
1596,JJ_JJR,full,fuller,light,lighter
1597,JJR_JJ,fuller,full,lighter,light
1598,JJ_JJS,full,fullest,light,lightest
1599,JJS_JJ,fullest,full,lightest,light
1600,JJS_JJR,fullest,fuller,lightest,lighter
1601,JJR_JJS,fuller,fullest,lighter,lightest
1602,JJ_JJR,full,fuller,gentle,gentler
1603,JJR_JJ,fuller,full,gentler,gentle
1604,JJ_JJS,full,fullest,gentle,gentlest
1605,JJS_JJ,fullest,full,gentlest,gentle
1606,JJS_JJR,fullest,fuller,gentlest,gentler
1607,JJR_JJS,fuller,fullest,gentler,gentlest
1608,JJ_JJR,full,fuller,narrow,narrower
1609,JJR_JJ,fuller,full,narrower,narrow
1610,JJ_JJS,full,fullest,narrow,narrowest
1611,JJS_JJ,fullest,full,narrowest,narrow
1612,JJS_JJR,fullest,fuller,narrowest,narrower
1613,JJR_JJS,fuller,fullest,narrower,narrowest
1614,JJ_JJR,full,fuller,lively,livelier
1615,JJR_JJ,fuller,full,livelier,lively
1616,JJ_JJS,full,fullest,lively,liveliest
1617,JJS_JJ,fullest,full,liveliest,lively
1618,JJS_JJR,fullest,fuller,liveliest,livelier
1619,JJR_JJS,fuller,fullest,livelier,liveliest
1620,JJ_JJR,wise,wiser,savvy,savvier
1621,JJR_JJ,wiser,wise,savvier,savvy
1622,JJ_JJS,wise,wisest,savvy,savviest
1623,JJS_JJ,wisest,wise,savviest,savvy
1624,JJS_JJR,wisest,wiser,savviest,savvier
1625,JJR_JJS,wiser,wisest,savvier,savviest
1626,JJ_JJR,wise,wiser,lively,livelier
1627,JJR_JJ,wiser,wise,livelier,lively
1628,JJ_JJS,wise,wisest,lively,liveliest
1629,JJS_JJ,wisest,wise,liveliest,lively
1630,JJS_JJR,wisest,wiser,liveliest,livelier
1631,JJR_JJS,wiser,wisest,livelier,liveliest
1632,JJ_JJR,wise,wiser,hard,harder
1633,JJR_JJ,wiser,wise,harder,hard
1634,JJ_JJS,wise,wisest,hard,hardest
1635,JJS_JJ,wisest,wise,hardest,hard
1636,JJS_JJR,wisest,wiser,hardest,harder
1637,JJR_JJS,wiser,wisest,harder,hardest
1638,JJ_JJR,wise,wiser,tall,taller
1639,JJR_JJ,wiser,wise,taller,tall
1640,JJ_JJS,wise,wisest,tall,tallest
1641,JJS_JJ,wisest,wise,tallest,tall
1642,JJS_JJR,wisest,wiser,tallest,taller
1643,JJR_JJS,wiser,wisest,taller,tallest
1644,JJ_JJR,wise,wiser,free,freer
1645,JJR_JJ,wiser,wise,freer,free
1646,JJ_JJS,wise,wisest,free,freest
1647,JJS_JJ,wisest,wise,freest,free
1648,JJS_JJR,wisest,wiser,freest,freer
1649,JJR_JJS,wiser,wisest,freer,freest
1650,JJ_JJR,risky,riskier,sad,sadder
1651,JJR_JJ,riskier,risky,sadder,sad
1652,JJ_JJS,risky,riskiest,sad,saddest
1653,JJS_JJ,riskiest,risky,saddest,sad
1654,JJS_JJR,riskiest,riskier,saddest,sadder
1655,JJR_JJS,riskier,riskiest,sadder,saddest
1656,JJ_JJR,risky,riskier,rough,rougher
1657,JJR_JJ,riskier,risky,rougher,rough
1658,JJ_JJS,risky,riskiest,rough,roughest
1659,JJS_JJ,riskiest,risky,roughest,rough
1660,JJS_JJR,riskiest,riskier,roughest,rougher
1661,JJR_JJS,riskier,riskiest,rougher,roughest
1662,JJ_JJR,risky,riskier,steep,steeper
1663,JJR_JJ,riskier,risky,steeper,steep
1664,JJ_JJS,risky,riskiest,steep,steepest
1665,JJS_JJ,riskiest,risky,steepest,steep
1666,JJS_JJR,riskiest,riskier,steepest,steeper
1667,JJR_JJS,riskier,riskiest,steeper,steepest
1668,JJ_JJR,risky,riskier,smart,smarter
1669,JJR_JJ,riskier,risky,smarter,smart
1670,JJ_JJS,risky,riskiest,smart,smartest
1671,JJS_JJ,riskiest,risky,smartest,smart
1672,JJS_JJR,riskiest,riskier,smartest,smarter
1673,JJR_JJS,riskier,riskiest,smarter,smartest
1674,JJ_JJR,risky,riskier,clean,cleaner
1675,JJR_JJ,riskier,risky,cleaner,clean
1676,JJ_JJS,risky,riskiest,clean,cleanest
1677,JJS_JJ,riskiest,risky,cleanest,clean
1678,JJS_JJR,riskiest,riskier,cleanest,cleaner
1679,JJR_JJS,riskier,riskiest,cleaner,cleanest
1680,JJ_JJR,firm,firmer,light,lighter
1681,JJR_JJ,firmer,firm,lighter,light
1682,JJ_JJS,firm,firmest,light,lightest
1683,JJS_JJ,firmest,firm,lightest,light
1684,JJS_JJR,firmest,firmer,lightest,lighter
1685,JJR_JJS,firmer,firmest,lighter,lightest
1686,JJ_JJR,firm,firmer,classy,classier
1687,JJR_JJ,firmer,firm,classier,classy
1688,JJ_JJS,firm,firmest,classy,classiest
1689,JJS_JJ,firmest,firm,classiest,classy
1690,JJS_JJR,firmest,firmer,classiest,classier
1691,JJR_JJS,firmer,firmest,classier,classiest
1692,JJ_JJR,firm,firmer,poor,poorer
1693,JJR_JJ,firmer,firm,poorer,poor
1694,JJ_JJS,firm,firmest,poor,poorest
1695,JJS_JJ,firmest,firm,poorest,poor
1696,JJS_JJR,firmest,firmer,poorest,poorer
1697,JJR_JJS,firmer,firmest,poorer,poorest
1698,JJ_JJR,firm,firmer,slow,slower
1699,JJR_JJ,firmer,firm,slower,slow
1700,JJ_JJS,firm,firmest,slow,slowest
1701,JJS_JJ,firmest,firm,slowest,slow
1702,JJS_JJR,firmest,firmer,slowest,slower
1703,JJR_JJS,firmer,firmest,slower,slowest
1704,JJ_JJR,firm,firmer,fastest,faster
1705,JJR_JJ,firmer,firm,faster,fastest
1706,JJ_JJS,firm,firmest,fastest,fast
1707,JJS_JJ,firmest,firm,fast,fastest
1708,JJS_JJR,firmest,firmer,fast,faster
1709,JJR_JJS,firmer,firmest,faster,fast
1710,JJ_JJR,smooth,smoother,classy,classier
1711,JJR_JJ,smoother,smooth,classier,classy
1712,JJ_JJS,smooth,smoothest,classy,classiest
1713,JJS_JJ,smoothest,smooth,classiest,classy
1714,JJS_JJR,smoothest,smoother,classiest,classier
1715,JJR_JJS,smoother,smoothest,classier,classiest
1716,JJ_JJR,smooth,smoother,simple,simpler
1717,JJR_JJ,smoother,smooth,simpler,simple
1718,JJ_JJS,smooth,smoothest,simple,simplest
1719,JJS_JJ,smoothest,smooth,simplest,simple
1720,JJS_JJR,smoothest,smoother,simplest,simpler
1721,JJR_JJS,smoother,smoothest,simpler,simplest
1722,JJ_JJR,smooth,smoother,mean,meaner
1723,JJR_JJ,smoother,smooth,meaner,mean
1724,JJ_JJS,smooth,smoothest,mean,meanest
1725,JJS_JJ,smoothest,smooth,meanest,mean
1726,JJS_JJR,smoothest,smoother,meanest,meaner
1727,JJR_JJS,smoother,smoothest,meaner,meanest
1728,JJ_JJR,smooth,smoother,mighty,mightier
1729,JJR_JJ,smoother,smooth,mightier,mighty
1730,JJ_JJS,smooth,smoothest,mighty,mightiest
1731,JJS_JJ,smoothest,smooth,mightiest,mighty
1732,JJS_JJR,smoothest,smoother,mightiest,mightier
1733,JJR_JJS,smoother,smoothest,mightier,mightiest
1734,JJ_JJR,smooth,smoother,clean,cleaner
1735,JJR_JJ,smoother,smooth,cleaner,clean
1736,JJ_JJS,smooth,smoothest,clean,cleanest
1737,JJS_JJ,smoothest,smooth,cleanest,clean
1738,JJS_JJR,smoothest,smoother,cleanest,cleaner
1739,JJR_JJS,smoother,smoothest,cleaner,cleanest
1740,JJ_JJR,bold,bolder,loud,louder
1741,JJR_JJ,bolder,bold,louder,loud
1742,JJ_JJS,bold,boldest,loud,loudest
1743,JJS_JJ,boldest,bold,loudest,loud
1744,JJS_JJR,boldest,bolder,loudest,louder
1745,JJR_JJS,bolder,boldest,louder,loudest
1746,JJ_JJR,bold,bolder,new,newer
1747,JJR_JJ,bolder,bold,newer,new
1748,JJ_JJS,bold,boldest,new,newest
1749,JJS_JJ,boldest,bold,newest,new
1750,JJS_JJR,boldest,bolder,newest,newer
1751,JJR_JJS,bolder,boldest,newer,newest
1752,JJ_JJR,bold,bolder,cool,cooler
1753,JJR_JJ,bolder,bold,cooler,cool
1754,JJ_JJS,bold,boldest,cool,coolest
1755,JJS_JJ,boldest,bold,coolest,cool
1756,JJS_JJR,boldest,bolder,coolest,cooler
1757,JJR_JJS,bolder,boldest,cooler,coolest
1758,JJ_JJR,bold,bolder,narrow,narrower
1759,JJR_JJ,bolder,bold,narrower,narrow
1760,JJ_JJS,bold,boldest,narrow,narrowest
1761,JJS_JJ,boldest,bold,narrowest,narrow
1762,JJS_JJR,boldest,bolder,narrowest,narrower
1763,JJR_JJS,bolder,boldest,narrower,narrowest
1764,JJ_JJR,bold,bolder,busy,busier
1765,JJR_JJ,bolder,bold,busier,busy
1766,JJ_JJS,bold,boldest,busy,busiest
1767,JJS_JJ,boldest,bold,busiest,busy
1768,JJS_JJR,boldest,bolder,busiest,busier
1769,JJR_JJS,bolder,boldest,busier,busiest
1770,JJ_JJR,thick,thicker,gentle,gentler
1771,JJR_JJ,thicker,thick,gentler,gentle
1772,JJ_JJS,thick,thickest,gentle,gentlest
1773,JJS_JJ,thickest,thick,gentlest,gentle
1774,JJS_JJR,thickest,thicker,gentlest,gentler
1775,JJR_JJS,thicker,thickest,gentler,gentlest
1776,JJ_JJR,thick,thicker,fancy,fancier
1777,JJR_JJ,thicker,thick,fancier,fancy
1778,JJ_JJS,thick,thickest,fancy,fanciest
1779,JJS_JJ,thickest,thick,fanciest,fancy
1780,JJS_JJR,thickest,thicker,fanciest,fancier
1781,JJR_JJS,thicker,thickest,fancier,fanciest
1782,JJ_JJR,thick,thicker,noisy,noisier
1783,JJR_JJ,thicker,thick,noisier,noisy
1784,JJ_JJS,thick,thickest,noisy,noisiest
1785,JJS_JJ,thickest,thick,noisiest,noisy
1786,JJS_JJR,thickest,thicker,noisiest,noisier
1787,JJR_JJS,thicker,thickest,noisier,noisiest
1788,JJ_JJR,thick,thicker,smart,smarter
1789,JJR_JJ,thicker,thick,smarter,smart
1790,JJ_JJS,thick,thickest,smart,smartest
1791,JJS_JJ,thickest,thick,smartest,smart
1792,JJS_JJR,thickest,thicker,smartest,smarter
1793,JJR_JJS,thicker,thickest,smarter,smartest
1794,JJ_JJR,thick,thicker,tricky,trickier
1795,JJR_JJ,thicker,thick,trickier,tricky
1796,JJ_JJS,thick,thickest,tricky,trickiest
1797,JJS_JJ,thickest,thick,trickiest,tricky
1798,JJS_JJR,thickest,thicker,trickiest,trickier
1799,JJR_JJS,thicker,thickest,trickier,trickiest
1800,JJ_JJR,kind,kinder,tasty,tastier
1801,JJR_JJ,kinder,kind,tastier,tasty
1802,JJ_JJS,kind,kindest,tasty,tastiest
1803,JJS_JJ,kindest,kind,tastiest,tasty
1804,JJS_JJR,kindest,kinder,tastiest,tastier
1805,JJR_JJS,kinder,kindest,tastier,tastiest
1806,JJ_JJR,kind,kinder,easy,easier
1807,JJR_JJ,kinder,kind,easier,easy
1808,JJ_JJS,kind,kindest,easy,easiest
1809,JJS_JJ,kindest,kind,easiest,easy
1810,JJS_JJR,kindest,kinder,easiest,easier
1811,JJR_JJS,kinder,kindest,easier,easiest
1812,JJ_JJR,kind,kinder,mighty,mightier
1813,JJR_JJ,kinder,kind,mightier,mighty
1814,JJ_JJS,kind,kindest,mighty,mightiest
1815,JJS_JJ,kindest,kind,mightiest,mighty
1816,JJS_JJR,kindest,kinder,mightiest,mightier
1817,JJR_JJS,kinder,kindest,mightier,mightiest
1818,JJ_JJR,kind,kinder,few,fewer
1819,JJR_JJ,kinder,kind,fewer,few
1820,JJ_JJS,kind,kindest,few,fewest
1821,JJS_JJ,kindest,kind,fewest,few
1822,JJS_JJR,kindest,kinder,fewest,fewer
1823,JJR_JJS,kinder,kindest,fewer,fewest
1824,JJ_JJR,kind,kinder,tricky,trickier
1825,JJR_JJ,kinder,kind,trickier,tricky
1826,JJ_JJS,kind,kindest,tricky,trickiest
1827,JJS_JJ,kindest,kind,trickiest,tricky
1828,JJS_JJR,kindest,kinder,trickiest,trickier
1829,JJR_JJS,kinder,kindest,trickier,trickiest
1830,JJ_JJR,steep,steeper,thick,thicker
1831,JJR_JJ,steeper,steep,thicker,thick
1832,JJ_JJS,steep,steepest,thick,thickest
1833,JJS_JJ,steepest,steep,thickest,thick
